manufacturer,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
Volkswagen,e-Golf,85,29.09.2017,20,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,45,0.7
Volkswagen,e-Golf,85,28.09.2017,33,2.8,Summer tires,1,0,1,Moderate,8.5,0,0,36,-8.3
Volkswagen,e-Golf,85,28.09.2017,20,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,32,0.7
Volkswagen,e-Golf,85,27.09.2017,20,1.6,Summer tires,1,1,1,Moderate,8,0,0,45,-8.8
Volkswagen,e-Golf,85,27.09.2017,20,3.6,Summer tires,1,1,1,Moderate,18.2,0,0,54,1.4
Volkswagen,e-Golf,85,26.09.2017,37,4.2,Summer tires,1,0,1,Moderate,11.3,0,0,44,-5.5
Volkswagen,e-Golf,85,26.09.2017,20,3.5,Summer tires,1,1,1,Moderate,17.7,0,0,42,0.9
Volkswagen,e-Golf,85,25.09.2017,19,1.5,Summer tires,1,1,1,Moderate,7.9,0,0,53,-8.9
Volkswagen,e-Golf,85,25.09.2017,20,3.6,Summer tires,1,1,1,Moderate,17.9,0,0,41,1.1
Volkswagen,e-Golf,85,24.09.2017,3,0.4,Summer tires,1,0,0,Moderate,13.6,0,0,29,-3.2
Volkswagen,e-Golf,85,24.09.2017,3,0.3,Summer tires,1,0,0,Moderate,10.4,0,0,28,-6.4
Volkswagen,e-Golf,85,22.09.2017,33,2.8,Summer tires,1,0,1,Moderate,8.5,0,0,37,-8.3
Volkswagen,e-Golf,85,22.09.2017,20,3.5,Summer tires,1,1,1,Moderate,17.6,0,0,42,0.8
Volkswagen,e-Golf,85,21.09.2017,19,1.4,Summer tires,1,1,1,Moderate,7.3,0,0,50,-9.5
Volkswagen,e-Golf,85,21.09.2017,20,3.7,Summer tires,1,1,1,Moderate,18.4,0,0,52,1.6
Volkswagen,e-Golf,85,20.09.2017,19,3.5,Summer tires,1,1,1,Moderate,18.2,0,0,48,1.4
Volkswagen,e-Golf,85,20.09.2017,19,1.3,Summer tires,1,1,1,Moderate,6.9,0,0,49,-9.9
Volkswagen,e-Golf,85,19.09.2017,15,2,Summer tires,1,0,0,Moderate,13.1,0,0,33,-3.7
Volkswagen,e-Golf,85,19.09.2017,21,1.7,Summer tires,1,0,1,Moderate,7.9,0,0,51,-8.9
Volkswagen,e-Golf,85,19.09.2017,20,3.7,Summer tires,1,1,1,Moderate,18.3,0,0,34,1.5
Volkswagen,e-Golf,85,18.09.2017,19,1.7,Summer tires,1,1,1,Moderate,9.1,0,0,46,-7.7
Volkswagen,e-Golf,85,18.09.2017,20,3.6,Summer tires,1,1,1,Moderate,17.8,0,0,44,1
Volkswagen,e-Golf,85,17.09.2017,259,33.9,Summer tires,0,1,0,Moderate,13.1,0,0,73,-3.7
Volkswagen,e-Golf,85,17.09.2017,16,2.2,Summer tires,1,0,0,Moderate,13.9,0,0,31,-2.9
Volkswagen,e-Golf,85,17.09.2017,5,0.6,Summer tires,1,0,0,Moderate,12.1,0,0,21,-4.7
Volkswagen,e-Golf,85,16.09.2017,14,1.9,Summer tires,1,0,0,Moderate,13.3,0,0,51,-3.5
Volkswagen,e-Golf,85,15.09.2017,259,29.8,Summer tires,0,1,0,Moderate,11.5,0,0,67,-5.3
Volkswagen,e-Golf,85,15.09.2017,14,1.7,Summer tires,1,0,0,Moderate,12.2,0,0,56,-4.6
Volkswagen,e-Golf,85,14.09.2017,20,2.3,Summer tires,1,1,1,Moderate,11.4,0,0,44,-5.4
Volkswagen,e-Golf,85,14.09.2017,20,3.5,Summer tires,1,1,1,Moderate,17.3,0,0,48,0.5
Volkswagen,e-Golf,85,13.09.2017,33,3,Summer tires,1,0,1,Moderate,9,0,0,41,-7.8
Volkswagen,e-Golf,85,13.09.2017,20,3.7,Summer tires,1,1,1,Moderate,18.5,0,0,47,1.7
Volkswagen,e-Golf,85,12.09.2017,19,1.3,Summer tires,1,1,1,Moderate,7.1,0,0,48,-9.7
Volkswagen,e-Golf,85,12.09.2017,20,3.4,Summer tires,1,1,1,Moderate,17.2,0,0,49,0.4
Volkswagen,e-Golf,85,11.09.2017,19,1.6,Summer tires,1,1,1,Moderate,8.6,0,0,53,-8.2
Volkswagen,e-Golf,85,11.09.2017,20,3.6,Summer tires,1,1,1,Moderate,18.1,0,0,45,1.3
Volkswagen,e-Golf,85,10.09.2017,2,0.2,Summer tires,1,0,0,Moderate,12.3,0,0,20,-4.5
Volkswagen,e-Golf,85,10.09.2017,2,0.3,Summer tires,1,0,0,Moderate,13.8,0,0,27,-3
Volkswagen,e-Golf,85,09.09.2017,2,0.3,Summer tires,1,0,0,Moderate,15.4,0,0,24,-1.4
Volkswagen,e-Golf,85,09.09.2017,2,0.2,Summer tires,1,0,0,Moderate,11,0,0,21,-5.8
Volkswagen,e-Golf,85,08.09.2017,19,1.9,Summer tires,1,1,1,Moderate,10,0,0,47,-6.8
Volkswagen,e-Golf,85,08.09.2017,20,3.4,Summer tires,1,1,1,Moderate,17.2,0,0,44,0.4
Volkswagen,e-Golf,85,07.09.2017,19,1.5,Summer tires,1,1,1,Moderate,7.9,0,0,50,-8.9
Volkswagen,e-Golf,85,07.09.2017,20,3.4,Summer tires,1,1,1,Moderate,17.2,0,0,41,0.4
Volkswagen,e-Golf,85,06.09.2017,20,3.8,Summer tires,1,1,1,Moderate,18.8,0,0,43,2
Volkswagen,e-Golf,85,06.09.2017,33,2.9,Summer tires,1,0,1,Moderate,8.8,0,0,39,-8
Volkswagen,e-Golf,85,05.09.2017,19,1.6,Summer tires,1,1,1,Moderate,8.3,0,0,50,-8.5
Volkswagen,e-Golf,85,05.09.2017,20,3.5,Summer tires,1,1,1,Moderate,17.4,0,0,45,0.6
Volkswagen,e-Golf,85,04.09.2017,19,1.4,Summer tires,1,1,1,Moderate,7.4,0,0,52,-9.4
Volkswagen,e-Golf,85,04.09.2017,20,3.7,Summer tires,1,1,1,Moderate,18.4,0,0,32,1.6
Volkswagen,e-Golf,85,03.09.2017,2,0.2,Summer tires,1,0,0,Moderate,11.4,0,0,24,-5.4
Volkswagen,e-Golf,85,03.09.2017,2,0.3,Summer tires,1,0,0,Moderate,13.6,0,0,20,-3.2
Volkswagen,e-Golf,85,02.09.2017,62,7.3,Summer tires,1,0,1,Moderate,11.7,0,0,38,-5.1
Volkswagen,e-Golf,85,02.09.2017,37,4.7,Summer tires,1,0,1,Moderate,12.7,0,0,51,-4.1
Volkswagen,e-Golf,85,01.09.2017,19,1.6,Summer tires,1,1,1,Moderate,8.3,0,0,51,-8.5
Volkswagen,e-Golf,85,01.09.2017,20,3.7,Summer tires,1,1,1,Moderate,18.6,0,0,41,1.8
Volkswagen,e-Golf,85,31.08.2017,33,2.9,Summer tires,1,0,1,Moderate,8.7,0,0,40,-8.1
Volkswagen,e-Golf,85,31.08.2017,20,3.6,Summer tires,1,1,1,Moderate,17.8,0,0,36,1
Volkswagen,e-Golf,85,30.08.2017,19,3.3,Summer tires,1,1,1,Moderate,17.4,0,0,30,0.6
Volkswagen,e-Golf,85,30.08.2017,19,1.4,Summer tires,1,1,1,Moderate,7.5,0,0,51,-9.3
Volkswagen,e-Golf,85,29.08.2017,15,1.6,Summer tires,1,0,0,Moderate,11,0,0,38,-5.8
Volkswagen,e-Golf,85,29.08.2017,21,1.4,Summer tires,1,0,1,Moderate,6.5,0,0,52,-10.3
Volkswagen,e-Golf,85,29.08.2017,20,3.3,Summer tires,1,1,1,Moderate,16.7,0,0,48,-0.1
Volkswagen,e-Golf,85,28.08.2017,34,3.5,Summer tires,1,0,1,Moderate,10.2,0,0,55,-6.6
Volkswagen,e-Golf,85,28.08.2017,16,1.5,Summer tires,1,0,0,Moderate,9.6,0,0,56,-7.2
Volkswagen,e-Golf,85,28.08.2017,20,3.4,Summer tires,1,1,1,Moderate,17.2,0,0,41,0.4
Volkswagen,e-Golf,85,27.08.2017,194,23.1,Summer tires,0,1,0,Moderate,11.9,0,0,69,-4.9
Volkswagen,e-Golf,85,27.08.2017,215,27.7,Summer tires,0,1,0,Moderate,12.9,0,0,67,-3.9
Volkswagen,e-Golf,85,26.08.2017,235,25.9,Summer tires,0,1,0,Moderate,11,0,0,54,-5.8
Volkswagen,e-Golf,85,26.08.2017,20,3.5,Summer tires,1,1,1,Moderate,17.7,0,0,56,0.9
Volkswagen,e-Golf,85,25.08.2017,20,3.4,Summer tires,1,1,1,Moderate,16.8,0,0,49,0
Volkswagen,e-Golf,85,25.08.2017,20,1.6,Summer tires,1,1,1,Moderate,7.9,0,0,35,-8.9
Volkswagen,e-Golf,85,24.08.2017,25,2.1,Summer tires,1,0,1,Moderate,8.4,0,0,36,-8.4
Volkswagen,e-Golf,85,24.08.2017,20,3.4,Summer tires,1,1,1,Moderate,16.9,0,0,56,0.1
Volkswagen,e-Golf,85,23.08.2017,33,2.3,Summer tires,1,0,1,Moderate,6.9,0,0,41,-9.9
Volkswagen,e-Golf,85,23.08.2017,20,3.4,Summer tires,1,1,1,Moderate,16.9,0,0,54,0.1
Volkswagen,e-Golf,85,22.08.2017,19,1.3,Summer tires,1,1,1,Moderate,7.1,0,0,50,-9.7
Volkswagen,e-Golf,85,22.08.2017,20,3.5,Summer tires,1,1,1,Moderate,17.6,0,0,51,0.8
Volkswagen,e-Golf,85,21.08.2017,19,1.5,Summer tires,1,1,1,Moderate,8,0,0,50,-8.8
Volkswagen,e-Golf,85,21.08.2017,20,3.6,Summer tires,1,1,1,Moderate,17.9,0,0,52,1.1
Volkswagen,e-Golf,85,20.08.2017,5,0.6,Summer tires,1,0,0,Moderate,11,0,0,23,-5.8
Volkswagen,e-Golf,85,20.08.2017,4,0.5,Summer tires,1,0,0,Moderate,13,0,0,26,-3.8
Volkswagen,e-Golf,85,19.08.2017,19,1.8,Summer tires,1,1,1,Moderate,9.5,0,0,53,-7.3
Volkswagen,e-Golf,85,19.08.2017,20,3.7,Summer tires,1,1,1,Moderate,18.3,0,0,55,1.5
Volkswagen,e-Golf,85,18.08.2017,33,2.8,Summer tires,1,0,1,Moderate,8.4,0,0,42,-8.4
Volkswagen,e-Golf,85,18.08.2017,20,3.4,Summer tires,1,1,1,Moderate,17,0,0,50,0.2
Volkswagen,e-Golf,85,17.08.2017,20,3.2,Summer tires,1,1,1,Moderate,15.8,0,0,47,-1
Volkswagen,e-Golf,85,17.08.2017,19,1.4,Summer tires,1,1,1,Moderate,7.4,0,0,51,-9.4
Volkswagen,e-Golf,85,16.08.2017,19,1.2,Summer tires,1,1,1,Moderate,6.2,0,0,46,-10.6
Volkswagen,e-Golf,85,16.08.2017,19,3.2,Summer tires,1,1,1,Moderate,16.6,0,0,43,-0.2
Volkswagen,e-Golf,85,15.08.2017,32,3.8,Summer tires,1,0,1,Moderate,11.8,0,0,43,-5
Volkswagen,e-Golf,85,15.08.2017,21,1.5,Summer tires,1,0,1,Moderate,7.3,0,0,52,-9.5
Volkswagen,e-Golf,85,15.08.2017,19,3.2,Summer tires,1,1,1,Moderate,17.1,0,0,48,0.3
Volkswagen,e-Golf,85,14.08.2017,19,1.3,Summer tires,1,1,1,Moderate,7.1,0,0,51,-9.7
Volkswagen,e-Golf,85,14.08.2017,20,3.5,Summer tires,1,1,1,Moderate,17.4,0,0,48,0.6
Volkswagen,e-Golf,85,13.08.2017,171,21.4,Summer tires,0,1,0,Moderate,12.5,0,0,67,-4.3
Volkswagen,e-Golf,85,13.08.2017,2,0.2,Summer tires,1,0,0,Moderate,10.1,0,0,20,-6.7
Volkswagen,e-Golf,85,11.08.2017,203,25.2,Summer tires,0,1,0,Moderate,12.4,0,0,68,-4.4
Volkswagen,e-Golf,85,11.08.2017,20,3.4,Summer tires,1,1,1,Moderate,17,0,0,52,0.2
Volkswagen,e-Golf,85,10.08.2017,19,1.6,Summer tires,1,1,1,Moderate,8.4,0,0,52,-8.4
Volkswagen,e-Golf,85,10.08.2017,20,3.5,Summer tires,1,1,1,Moderate,17.6,0,0,42,0.8
Volkswagen,e-Golf,85,09.08.2017,20,3.4,Summer tires,1,1,1,Moderate,17.1,0,0,47,0.3
Volkswagen,e-Golf,85,09.08.2017,19,1.6,Summer tires,1,1,1,Moderate,8.2,0,0,51,-8.6
Volkswagen,e-Golf,85,08.08.2017,2,0.3,Summer tires,1,0,0,Moderate,14.5,0,0,25,-2.3
Volkswagen,e-Golf,85,08.08.2017,21,1.8,Summer tires,1,0,1,Moderate,8.7,0,0,52,-8.1
Volkswagen,e-Golf,85,08.08.2017,19,3.1,Summer tires,1,1,1,Moderate,16.3,0,0,51,-0.5
Volkswagen,e-Golf,85,07.08.2017,33,2.4,Summer tires,1,0,1,Moderate,7.3,0,0,40,-9.5
Volkswagen,e-Golf,85,07.08.2017,20,3.5,Summer tires,1,1,1,Moderate,17.4,0,0,43,0.6
Volkswagen,e-Golf,85,06.08.2017,19,2.7,Summer tires,1,1,1,Moderate,14.2,0,0,52,-2.6
Volkswagen,e-Golf,85,06.08.2017,20,2.5,Summer tires,1,1,1,Moderate,12.7,0,0,33,-4.1
Volkswagen,e-Golf,85,05.08.2017,90,11.7,Summer tires,1,0,1,Moderate,13,0,0,60,-3.8
Volkswagen,e-Golf,85,05.08.2017,3,0.4,Summer tires,1,0,0,Moderate,13.4,0,0,19,-3.4
Volkswagen,e-Golf,85,04.08.2017,35,4.3,Summer tires,1,0,1,Moderate,12.3,0,0,28,-4.5
Volkswagen,e-Golf,85,04.08.2017,2,0.7,Summer tires,1,0,0,Moderate,33.8,0,0,2,17
Volkswagen,e-Golf,85,03.08.2017,20,3.7,Summer tires,1,1,1,Moderate,18.4,0,0,50,1.6
Volkswagen,e-Golf,85,03.08.2017,22,1.8,Summer tires,1,0,1,Moderate,8.1,0,0,44,-8.7
Volkswagen,e-Golf,85,02.08.2017,19,1.4,Summer tires,1,1,1,Moderate,7.6,0,0,53,-9.2
Volkswagen,e-Golf,85,02.08.2017,20,3.4,Summer tires,1,1,1,Moderate,17,0,0,46,0.2
Volkswagen,e-Golf,85,01.08.2017,33,2.6,Summer tires,1,0,1,Moderate,7.9,0,0,41,-8.9
Volkswagen,e-Golf,85,01.08.2017,20,3.3,Summer tires,1,1,1,Moderate,16.4,0,0,45,-0.4
Volkswagen,e-Golf,85,31.07.2017,19,1.3,Summer tires,1,1,1,Moderate,6.7,0,0,50,-10.1
Volkswagen,e-Golf,85,31.07.2017,20,3.3,Summer tires,1,1,1,Moderate,16.5,0,0,50,-0.3
Volkswagen,e-Golf,85,30.07.2017,209,24.2,Summer tires,0,1,0,Moderate,11.6,0,0,61,-5.2
Volkswagen,e-Golf,85,30.07.2017,5,0.5,Summer tires,1,0,0,Moderate,10.8,0,0,21,-6
Volkswagen,e-Golf,85,29.07.2017,108,13.5,Summer tires,1,0,1,Moderate,12.5,0,0,55,-4.3
Volkswagen,e-Golf,85,29.07.2017,120,14.4,Summer tires,0,1,0,Moderate,12,0,0,63,-4.8
Volkswagen,e-Golf,85,28.07.2017,19,1.3,Summer tires,1,1,1,Moderate,6.6,0,0,49,-10.2
Volkswagen,e-Golf,85,28.07.2017,20,3.4,Summer tires,1,1,1,Moderate,16.8,0,0,50,0
Volkswagen,e-Golf,85,27.07.2017,20,3.4,Summer tires,1,1,1,Moderate,16.8,0,0,46,0
Volkswagen,e-Golf,85,27.07.2017,19,1.3,Summer tires,1,1,1,Moderate,7,0,0,50,-9.8
Volkswagen,e-Golf,85,26.07.2017,19,1.2,Summer tires,1,1,1,Moderate,6.3,0,0,49,-10.5
Volkswagen,e-Golf,85,26.07.2017,20,3.4,Summer tires,1,1,1,Moderate,17.1,0,0,54,0.3
Volkswagen,e-Golf,85,25.07.2017,20,1.9,Summer tires,1,1,1,Moderate,9.5,0,0,50,-7.3
Volkswagen,e-Golf,85,25.07.2017,20,3.7,Summer tires,1,1,1,Moderate,18.4,0,0,48,1.6
Volkswagen,e-Golf,85,24.07.2017,33,2.5,Summer tires,1,0,1,Moderate,7.7,0,0,40,-9.1
Volkswagen,e-Golf,85,24.07.2017,20,3.6,Summer tires,1,1,1,Moderate,17.9,0,0,49,1.1
Volkswagen,e-Golf,85,23.07.2017,41,4.7,Summer tires,1,0,1,Moderate,11.5,0,0,38,-5.3
Volkswagen,e-Golf,85,23.07.2017,16,1.8,Summer tires,1,0,0,Moderate,11,0,0,23,-5.8
Volkswagen,e-Golf,85,23.07.2017,5,0.6,Summer tires,1,0,0,Moderate,12.3,0,0,20,-4.5
Volkswagen,e-Golf,85,22.07.2017,75,8.8,Summer tires,1,0,1,Moderate,11.8,0,0,60,-5
Volkswagen,e-Golf,85,22.07.2017,20,3.4,Summer tires,1,1,1,Moderate,17.2,0,0,55,0.4
Volkswagen,e-Golf,85,21.07.2017,20,3.3,Summer tires,1,1,1,Moderate,16.4,0,0,52,-0.4
Volkswagen,e-Golf,85,21.07.2017,19,1.3,Summer tires,1,1,1,Moderate,7,0,0,50,-9.8
Volkswagen,e-Golf,85,20.07.2017,32,2.4,Summer tires,1,0,1,Moderate,7.6,0,0,32,-9.2
Volkswagen,e-Golf,85,20.07.2017,20,3.9,Summer tires,1,1,1,Moderate,19.5,0,0,47,2.7
Volkswagen,e-Golf,85,19.07.2017,19,1.5,Summer tires,1,1,1,Moderate,7.9,0,0,49,-8.9
Volkswagen,e-Golf,85,19.07.2017,20,3.3,Summer tires,1,1,1,Moderate,16.5,0,0,50,-0.3
Volkswagen,e-Golf,85,18.07.2017,19,1.4,Summer tires,1,1,1,Moderate,7.5,0,0,51,-9.3
Volkswagen,e-Golf,85,18.07.2017,20,3.3,Summer tires,1,1,1,Moderate,16.5,0,0,52,-0.3
Volkswagen,e-Golf,85,17.07.2017,20,3.3,Summer tires,1,1,1,Moderate,16.5,0,0,43,-0.3
Volkswagen,e-Golf,85,17.07.2017,19,1.4,Summer tires,1,1,1,Moderate,7.3,0,0,47,-9.5
Volkswagen,e-Golf,85,16.07.2017,41,4.8,Summer tires,1,0,1,Moderate,11.7,0,0,37,-5.1
Volkswagen,e-Golf,85,16.07.2017,4,0.5,Summer tires,1,0,0,Moderate,12.8,0,0,25,-4
Volkswagen,e-Golf,85,15.07.2017,19,2.1,Summer tires,1,1,1,Moderate,10.8,0,0,31,-6
Volkswagen,e-Golf,85,14.07.2017,33,3.1,Summer tires,1,0,1,Moderate,9.3,0,0,37,-7.5
Volkswagen,e-Golf,85,14.07.2017,20,3.4,Summer tires,1,1,1,Moderate,16.9,0,0,52,0.1
Volkswagen,e-Golf,85,13.07.2017,20,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,47,0.7
Volkswagen,e-Golf,85,13.07.2017,19,1.4,Summer tires,1,1,1,Moderate,7.6,0,0,50,-9.2
Volkswagen,e-Golf,85,12.07.2017,62,8.4,Summer tires,1,0,1,Moderate,13.6,0,0,63,-3.2
Volkswagen,e-Golf,85,08.07.2017,23,2.6,Summer tires,1,0,1,Moderate,11.4,0,0,39,-5.4
Volkswagen,e-Golf,85,02.07.2017,4,0.2,Summer tires,1,0,0,Moderate,5.5,0,0,24,-11.3
Volkswagen,e-Golf,85,02.07.2017,4,0.8,Summer tires,1,0,0,Moderate,20.4,0,0,24,3.6
Volkswagen,e-Golf,85,30.06.2017,19,1.3,Summer tires,1,1,1,Moderate,7.1,0,0,45,-9.7
Volkswagen,e-Golf,85,30.06.2017,20,3.3,Summer tires,1,1,1,Moderate,16.5,0,0,45,-0.3
Volkswagen,e-Golf,85,29.06.2017,19,3.3,Summer tires,1,1,1,Moderate,17.3,0,0,44,0.5
Volkswagen,e-Golf,85,29.06.2017,19,1.2,Summer tires,1,1,1,Moderate,6.3,0,0,49,-10.5
Volkswagen,e-Golf,85,28.06.2017,35,3.3,Summer tires,1,0,1,Moderate,9.4,0,0,47,-7.4
Volkswagen,e-Golf,85,28.06.2017,19,3.1,Summer tires,1,1,1,Moderate,16.5,0,0,50,-0.3
Volkswagen,e-Golf,85,28.06.2017,7,0.9,Summer tires,1,0,0,Moderate,12.5,0,0,28,-4.3
Volkswagen,e-Golf,85,27.06.2017,21,1.6,Summer tires,1,0,1,Moderate,7.6,0,0,51,-9.2
Volkswagen,e-Golf,85,27.06.2017,19,3.2,Summer tires,1,1,1,Moderate,16.6,0,0,51,-0.2
Volkswagen,e-Golf,85,26.06.2017,19,1.3,Summer tires,1,1,1,Moderate,6.9,0,0,51,-9.9
Volkswagen,e-Golf,85,26.06.2017,20,3.5,Summer tires,1,1,1,Moderate,17.4,0,0,45,0.6
Volkswagen,e-Golf,85,25.06.2017,551,72.7,Summer tires,0,1,0,Moderate,13.2,0,0,73,-3.6
Volkswagen,e-Golf,85,24.06.2017,12,1.3,Summer tires,1,0,0,Moderate,10.8,0,0,47,-6
Volkswagen,e-Golf,85,24.06.2017,43,5.5,Summer tires,1,0,1,Moderate,12.9,0,0,37,-3.9
Volkswagen,e-Golf,85,23.06.2017,1,0.1,Summer tires,1,0,0,Moderate,14.2,0,0,15,-2.6
Volkswagen,e-Golf,85,23.06.2017,4,0.6,Summer tires,1,0,0,Moderate,15.5,0,0,14,-1.3
Volkswagen,e-Golf,85,23.06.2017,38,4.3,Summer tires,1,0,1,Moderate,11.4,0,0,46,-5.4
Volkswagen,e-Golf,85,22.06.2017,64,7.1,Summer tires,1,0,1,Moderate,11.1,0,0,36,-5.7
Volkswagen,e-Golf,85,22.06.2017,10,1,Summer tires,1,0,0,Moderate,10.4,0,0,35,-6.4
Volkswagen,e-Golf,85,21.06.2017,7,0.7,Summer tires,1,0,0,Moderate,10.6,0,0,42,-6.2
Volkswagen,e-Golf,85,21.06.2017,29,3.5,Summer tires,1,0,1,Moderate,12.1,0,0,27,-4.7
Volkswagen,e-Golf,85,21.06.2017,41,5.5,Summer tires,1,0,1,Moderate,13.3,0,0,56,-3.5
Volkswagen,e-Golf,85,20.06.2017,38,4.1,Summer tires,1,0,1,Moderate,10.9,0,0,30,-5.9
Volkswagen,e-Golf,85,20.06.2017,15,1.9,Summer tires,1,0,0,Moderate,12.6,0,0,34,-4.2
Volkswagen,e-Golf,85,19.06.2017,2,0.3,Summer tires,1,0,0,Moderate,12.7,0,0,16,-4.1
Volkswagen,e-Golf,85,18.06.2017,636,84.6,Summer tires,0,1,0,Moderate,13.3,0,0,73,-3.5
Volkswagen,e-Golf,85,09.06.2017,20,3.3,Summer tires,1,1,1,Moderate,16.5,0,0,54,-0.3
Volkswagen,e-Golf,85,09.06.2017,33,3.1,Summer tires,1,0,1,Moderate,9.5,0,0,35,-7.3
Volkswagen,e-Golf,85,08.06.2017,33,2.5,Summer tires,1,0,1,Moderate,7.6,0,0,40,-9.2
Volkswagen,e-Golf,85,08.06.2017,20,3.6,Summer tires,1,1,1,Moderate,17.9,0,0,45,1.1
Volkswagen,e-Golf,85,07.06.2017,19,1.4,Summer tires,1,1,1,Moderate,7.6,0,0,49,-9.2
Volkswagen,e-Golf,85,07.06.2017,19,3.4,Summer tires,1,1,1,Moderate,17.9,0,0,46,1.1
Volkswagen,e-Golf,85,06.06.2017,2,0.3,Summer tires,1,0,0,Moderate,14.6,0,0,22,-2.2
Volkswagen,e-Golf,85,06.06.2017,21,1.5,Summer tires,1,0,1,Moderate,7.3,0,0,51,-9.5
Volkswagen,e-Golf,85,06.06.2017,19,3.4,Summer tires,1,1,1,Moderate,18.1,0,0,52,1.3
Volkswagen,e-Golf,85,05.06.2017,27,3,Summer tires,1,0,1,Moderate,11.2,0,0,41,-5.6
Volkswagen,e-Golf,85,05.06.2017,6,0.7,Summer tires,1,0,0,Moderate,11.2,0,0,24,-5.6
Volkswagen,e-Golf,85,04.06.2017,4,0.2,Summer tires,1,0,0,Moderate,4.5,0,0,25,-12.3
Volkswagen,e-Golf,85,04.06.2017,5,1,Summer tires,1,0,0,Moderate,19.1,0,0,24,2.3
Volkswagen,e-Golf,85,04.06.2017,10,1.1,Summer tires,1,0,0,Moderate,11,0,0,29,-5.8
Volkswagen,e-Golf,85,04.06.2017,10,1.2,Summer tires,1,0,0,Moderate,11.6,0,0,31,-5.2
Volkswagen,e-Golf,85,02.06.2017,19,1.3,Summer tires,1,1,1,Moderate,6.6,0,0,50,-10.2
Volkswagen,e-Golf,85,02.06.2017,19,3.2,Summer tires,1,1,1,Moderate,16.9,0,0,46,0.1
Volkswagen,e-Golf,85,02.06.2017,4,0.2,Summer tires,1,0,0,Moderate,4.5,0,0,26,-12.3
Volkswagen,e-Golf,85,01.06.2017,25,2.3,Summer tires,1,0,1,Moderate,9.3,0,0,33,-7.5
Volkswagen,e-Golf,85,01.06.2017,19,3.2,Summer tires,1,1,1,Moderate,16.9,0,0,49,0.1
Volkswagen,e-Golf,85,31.05.2017,46,4.4,Summer tires,1,0,1,Moderate,9.6,0,0,44,-7.2
Volkswagen,e-Golf,85,31.05.2017,33,4.2,Summer tires,1,0,1,Moderate,12.7,0,0,48,-4.1
Volkswagen,e-Golf,85,31.05.2017,19,3.2,Summer tires,1,1,1,Moderate,17.1,0,0,48,0.3
Volkswagen,e-Golf,85,31.05.2017,15,1.7,Summer tires,1,0,0,Moderate,11.4,0,0,41,-5.4
Volkswagen,e-Golf,85,30.05.2017,21,1.5,Summer tires,1,0,1,Moderate,7.3,0,0,46,-9.5
Volkswagen,e-Golf,85,30.05.2017,19,3.2,Summer tires,1,1,1,Moderate,16.7,0,0,46,-0.1
Volkswagen,e-Golf,85,29.05.2017,19,1.1,Summer tires,1,1,1,Moderate,5.6,0,0,47,-11.2
Volkswagen,e-Golf,85,28.05.2017,189,21.16,Summer tires,0,1,1,Moderate,11.2,0,0,67,-5.6
Volkswagen,e-Golf,85,26.05.2017,19,1.3,Summer tires,1,1,1,Moderate,7.1,0,0,51,-9.7
Volkswagen,e-Golf,85,26.05.2017,20,3.3,Summer tires,1,0,1,Moderate,16.7,0,0,52,-0.1
Volkswagen,e-Golf,85,25.05.2017,42,4.3,Summer tires,1,0,1,Moderate,10.3,0,0,30,-6.5
Volkswagen,e-Golf,85,24.05.2017,19,1.6,Summer tires,1,1,1,Moderate,8.2,0,0,50,-8.6
Volkswagen,e-Golf,85,24.05.2017,22,3.6,Summer tires,1,0,1,Moderate,16.5,0,0,45,-0.3
Volkswagen,e-Golf,85,23.05.2017,15,1.7,Summer tires,1,0,0,Moderate,11.2,0,0,38,-5.6
Volkswagen,e-Golf,85,23.05.2017,21,1.7,Summer tires,1,0,1,Moderate,8.3,0,0,41,-8.5
Volkswagen,e-Golf,85,23.05.2017,19,3.1,Summer tires,1,1,1,Moderate,16.1,0,0,46,-0.7
Volkswagen,e-Golf,85,22.05.2017,19,1.3,Summer tires,1,1,1,Moderate,6.8,0,0,50,-10
Volkswagen,e-Golf,85,22.05.2017,19,3.3,Summer tires,1,1,1,Moderate,17.2,0,0,44,0.4
Volkswagen,e-Golf,85,21.05.2017,7,0.8,Summer tires,1,0,0,Moderate,11.8,0,0,21,-5
Volkswagen,e-Golf,85,21.05.2017,4,0.4,Summer tires,1,0,0,Moderate,10.8,0,0,25,-6
Volkswagen,e-Golf,85,20.05.2017,142,18.5,Summer tires,0,1,0,Moderate,13,0,0,72,-3.8
Volkswagen,e-Golf,85,20.05.2017,44,6.4,Summer tires,1,0,1,Moderate,14.6,0,0,61,-2.2
Volkswagen,e-Golf,85,19.05.2017,35,3.7,Summer tires,1,0,1,Moderate,10.7,0,0,42,-6.1
Volkswagen,e-Golf,85,19.05.2017,19,3.2,Summer tires,1,1,1,Moderate,16.9,0,0,47,0.1
Volkswagen,e-Golf,85,18.05.2017,19,3.2,Summer tires,1,1,1,Moderate,16.9,0,0,47,0.1
Volkswagen,e-Golf,85,18.05.2017,19,1.5,Summer tires,1,1,1,Moderate,7.8,0,0,40,-9
