manufacturer,model,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Renault,ZOE,Life R240,65,15.09.2016,5005,103.0,11.8,Electricity,All-year tires,1,1,1,Normal,11.46,0,0,,-2.34,
Renault,ZOE,Life R240,65,14.09.2016,4902,72.0,9.0,Electricity,All-year tires,1,1,1,Normal,12.5,0,0,,-1.3000000000000007,
Renault,ZOE,Life R240,65,14.09.2016,4830,178.0,20.0,Electricity,All-year tires,1,1,1,Normal,11.24,0,0,,-2.5600000000000005,
Renault,ZOE,Life R240,65,13.09.2016,4652,99.0,13.9,Electricity,Summer tires,0,1,1,Normal,14.04,1,0,,0.23999999999999844,
Renault,ZOE,Life R240,65,08.09.2016,4553,108.0,12.6,Electricity,Summer tires,1,1,1,Normal,11.67,1,0,,-2.130000000000001,
Renault,ZOE,Life R240,65,06.09.2016,4445,219.0,26.0,Electricity,Summer tires,1,1,1,Normal,11.87,1,0,,-1.9300000000000015,
Renault,ZOE,Life R240,65,03.09.2016,4226,79.0,9.6,Electricity,Summer tires,1,1,1,Normal,12.15,1,0,,-1.6500000000000004,
Renault,ZOE,Life R240,65,02.09.2016,4147,30.0,5.6,Electricity,Summer tires,1,1,1,Normal,13.33,1,0,,-0.47000000000000064,
Renault,ZOE,Life R240,65,01.09.2016,4117,87.0,10.0,Electricity,Summer tires,1,1,1,Normal,13.33,1,0,,-0.47000000000000064,
Renault,ZOE,Life R240,65,31.08.2016,4030,30.0,4.25,Electricity,Summer tires,1,1,1,Normal,14.17,1,0,,0.3699999999999992,
Renault,ZOE,Life R240,65,31.08.2016,4000,150.0,19.3,Electricity,Summer tires,1,1,1,Normal,12.87,1,0,,-0.9300000000000015,
Renault,ZOE,Life R240,65,28.08.2016,3850,120.0,16.8,Electricity,Summer tires,1,1,1,Normal,14.0,1,0,,0.1999999999999993,
Renault,ZOE,Life R240,65,10.08.2016,3730,100.0,13.0,Electricity,Summer tires,1,1,1,Normal,13.0,0,0,,-0.8000000000000007,zu hause
Renault,ZOE,Life R240,65,08.08.2016,3630,130.0,17.0,Electricity,Summer tires,1,1,1,Normal,13.08,0,0,,-0.7200000000000006,
Renault,ZOE,Life R240,65,06.08.2016,3500,178.0,20.0,Electricity,Summer tires,1,1,1,Normal,11.24,0,0,,-2.5600000000000005,
Renault,ZOE,Life R240,65,03.08.2016,3322,158.0,18.7,Electricity,Summer tires,1,1,1,Normal,11.84,0,0,,-1.9600000000000009,
Renault,ZOE,Life R240,65,02.08.2016,3164,143.0,16.8,Electricity,Summer tires,1,1,1,Normal,11.75,0,0,,-2.0500000000000007,
Renault,ZOE,Life R240,65,28.07.2016,3021,122.0,13.8,Electricity,Summer tires,1,1,1,Normal,11.31,0,0,,-2.49,
Renault,ZOE,Life R240,65,26.07.2016,2899,142.0,16.1,Electricity,Summer tires,1,1,1,Normal,11.34,0,0,,-2.460000000000001,
Renault,ZOE,Life R240,65,25.07.2016,2757,155.0,18.6,Electricity,Summer tires,1,1,1,Normal,12.0,0,0,,-1.8000000000000007,
Renault,ZOE,Life R240,65,22.07.2016,2602,122.0,15.6,Electricity,Summer tires,1,1,1,Normal,12.79,0,0,,-1.0100000000000016,
Renault,ZOE,Life R240,65,19.07.2016,2480,129.0,16.9,Electricity,Summer tires,1,1,1,Normal,13.1,0,0,,-0.7000000000000011,
Renault,ZOE,Life R240,65,15.07.2016,2351,101.0,13.0,Electricity,Summer tires,1,1,1,Normal,12.87,0,0,,-0.9300000000000015,
Renault,ZOE,Life R240,65,13.07.2016,2250,109.0,12.9,Electricity,Summer tires,1,1,1,Normal,11.83,0,0,,-1.9700000000000006,
Renault,ZOE,Life R240,65,12.07.2016,2141,109.0,13.0,Electricity,Summer tires,1,1,1,Normal,11.93,0,0,,-1.870000000000001,
Renault,ZOE,Life R240,65,10.07.2016,2032,82.0,10.1,Electricity,Summer tires,1,1,1,Normal,12.32,0,0,,-1.4800000000000004,
Renault,ZOE,Life R240,65,08.07.2016,1950,168.0,20.5,Electricity,Summer tires,1,1,1,Normal,12.2,0,0,,-1.6000000000000014,
Renault,ZOE,Life R240,65,06.07.2016,1782,151.0,20.3,Electricity,Summer tires,1,1,1,Normal,13.44,0,0,,-0.3600000000000012,
Renault,ZOE,Life R240,65,05.07.2016,1631,122.0,16.8,Electricity,Summer tires,1,1,1,Normal,13.77,0,0,,-0.030000000000001137,
Renault,ZOE,Life R240,65,22.06.2016,1509,129.0,16.4,Electricity,Summer tires,1,1,1,Normal,12.71,0,0,,-1.0899999999999999,
Renault,ZOE,Life R240,65,22.06.2016,1380,65.0,8.6,Electricity,Summer tires,1,1,1,Normal,13.23,0,0,,-0.5700000000000003,
Renault,ZOE,Life R240,65,21.06.2016,1315,65.0,7.9,Electricity,Summer tires,1,1,1,Normal,12.15,0,0,,-1.6500000000000004,
Renault,ZOE,Life R240,65,20.06.2016,1250,80.0,9.8,Electricity,Summer tires,1,1,1,Normal,12.25,0,0,,-1.5500000000000007,
Renault,ZOE,Life R240,65,19.06.2016,1170,108.0,13.2,Electricity,Summer tires,1,1,1,Normal,12.22,0,0,,-1.58,
Renault,ZOE,Life R240,65,18.06.2016,1062,98.0,12.8,Electricity,Summer tires,1,1,1,Normal,13.06,0,0,,-0.7400000000000002,
Renault,ZOE,Life R240,65,16.06.2016,964,110.0,14.2,Electricity,Summer tires,1,1,1,Normal,12.91,0,0,,-0.8900000000000006,
Renault,ZOE,Life R240,65,16.06.2016,854,92.0,11.9,Electricity,Summer tires,1,1,1,Normal,12.93,0,0,,-0.870000000000001,
Renault,ZOE,Life R240,65,15.06.2016,762,117.0,14.6,Electricity,Summer tires,1,1,1,Normal,12.48,0,0,,-1.3200000000000003,
Renault,ZOE,Life R240,65,14.06.2016,645,154.0,19.6,Electricity,Summer tires,1,1,1,Normal,12.73,0,0,,-1.0700000000000003,
Renault,ZOE,Life R240,65,10.06.2016,496,94.0,11.0,Electricity,Summer tires,1,1,1,Normal,11.7,0,0,,-2.1000000000000014,
Renault,ZOE,Life R240,65,09.06.2016,402,101.0,12.8,Electricity,Summer tires,1,1,1,Normal,12.67,0,0,,-1.1300000000000008,
Renault,ZOE,Life R240,65,08.06.2016,301,81.0,10.5,Electricity,Summer tires,1,1,1,Normal,12.96,0,0,,-0.8399999999999999,
Renault,ZOE,Life R240,65,07.06.2016,220,120.0,15.3,Electricity,Summer tires,1,1,1,Normal,12.75,0,0,,-1.0500000000000007,
Renault,ZOE,Life R240,65,04.06.2016,100,100.0,14.1,Electricity,Summer tires,1,1,1,Normal,14.1,0,0,,0.29999999999999893,
Renault,ZOE,ZOE Intens R240,43,28.05.2020,24979,371.0,54.0,Electricity,Summer tires,1,0,1,Normal,14.7,0,0,36.2,0.8999999999999986,"22,0 kWh kostenpflichtig"
Renault,ZOE,ZOE Intens R240,43,30.04.2020,24608,207.0,30.0,Electricity,Summer tires,1,0,1,Normal,14.7,0,0,38.3,0.8999999999999986,"17,8 kWh kostenpflichtig"
Renault,ZOE,ZOE Intens R240,43,14.04.2020,24401,151.0,22.0,Electricity,Winter tires,1,0,1,Normal,14.4,0,0,46.2,0.5999999999999996,
Renault,ZOE,ZOE Intens R240,43,31.03.2020,24250,379.0,62.0,Electricity,Winter tires,1,0,1,Normal,16.4,0,0,32.3,2.599999999999998,"58,7 kWh kostenpflichtig"
Renault,ZOE,ZOE Intens R240,43,29.02.2020,23871,614.0,116.0,Electricity,Winter tires,1,0,1,Normal,19.0,0,0,32.5,5.199999999999999,"152,8 kWh kostenpflichtig inkl. Ladeverluste"
Renault,ZOE,ZOE Intens R240,43,31.01.2020,23257,558.0,107.0,Electricity,Winter tires,1,0,1,Normal,19.3,0,0,30.0,5.5,"112,2 kWh kostenpflichtig inkl. Ladeverluste"
Renault,ZOE,ZOE Intens R240,43,31.12.2019,22699,506.0,98.0,Electricity,Winter tires,1,0,1,Normal,19.5,0,0,32.9,5.699999999999999,"57,1 kWh kostenpflichtig geladen"
Renault,ZOE,ZOE Intens R240,43,30.11.2019,22193,252.0,46.0,Electricity,Winter tires,1,0,1,Normal,18.5,0,0,29.5,4.699999999999999,"20,5 kWh über Heimzähler"
Renault,ZOE,ZOE Intens R240,43,31.10.2019,21941,173.0,28.0,Electricity,Winter tires,1,0,1,Normal,16.3,0,0,36.7,2.5,"37,3 kWh laut Heimzähler"
Renault,ZOE,ZOE Intens R240,43,26.10.2019,21768,496.0,76.0,Electricity,Summer tires,1,0,1,Normal,15.4,0,0,34.5,1.5999999999999996,"82,7 kWh inkl Ladeverlust"
Renault,ZOE,ZOE Intens R240,43,30.09.2019,21272,703.0,102.0,Electricity,Summer tires,1,0,1,Normal,14.6,0,0,29.7,0.7999999999999989,"99,9 kWh kostenpflichtig"
Renault,ZOE,ZOE Intens R240,43,31.08.2019,20569,551.0,73.0,Electricity,Summer tires,1,0,1,Normal,13.4,0,0,32.4,-0.40000000000000036,68 kWh kostenpflichtig 
Renault,ZOE,ZOE Intens R240,43,06.08.2019,20018,89.0,11.0,Electricity,Summer tires,1,0,1,Normal,12.7,0,0,37.7,-1.1000000000000014,
Renault,ZOE,ZOE Intens R240,43,31.07.2019,19929,429.0,56.0,Electricity,Summer tires,1,0,1,Normal,13.1,0,0,34.9,-0.7000000000000011,"66,1 kWh kostenpflichtig inkl. Ladeverluste"
Renault,ZOE,ZOE Intens R240,43,29.06.2019,19500,511.0,64.0,Electricity,Summer tires,1,0,1,Normal,12.6,0,0,31.5,-1.200000000000001,"86,8 kWh kostenpflichtig inkl. Klimatisierung und Ladeverluste"
Renault,ZOE,ZOE Intens R240,43,02.06.2019,18989,664.0,98.0,Electricity,Summer tires,1,0,1,Normal,14.8,0,0,31.0,1.0,"104,2 kWh kostenpflichtig geladen (inkl. Ladeverluste)"
Renault,ZOE,ZOE Intens R240,43,26.04.2019,18325,458.0,64.0,Electricity,Winter tires,1,0,1,Normal,14.0,0,0,33.2,0.1999999999999993,"67,1 kWh kostenpflichtig (Ladeverluste inkl.)"
Renault,ZOE,ZOE Intens R240,43,01.04.2019,17867,632.0,103.0,Electricity,Winter tires,1,0,1,Normal,16.3,0,0,31.5,2.5,"102,9 kWh kostenpflichtig"
Renault,ZOE,ZOE Intens R240,43,01.03.2019,17235,583.0,100.0,Electricity,Winter tires,1,0,1,Normal,17.3,0,0,32.0,3.5,"98,3 kWh kostenpflichtig"
Renault,ZOE,ZOE Intens R240,43,03.02.2019,16652,630.0,133.0,Electricity,Winter tires,1,0,1,Normal,21.1,0,0,28.4,7.300000000000001,"118,3 kWh kostenpflichtig "
Renault,ZOE,ZOE Intens R240,43,29.12.2018,16021,560.0,105.0,Electricity,Winter tires,1,0,1,Normal,18.8,0,0,31.0,5.0,"104,3 kWh kostenpflichtig "
Renault,ZOE,ZOE Intens R240,43,30.11.2018,15462,822.0,145.0,Electricity,Winter tires,1,0,1,Normal,17.7,0,0,32.9,3.8999999999999986,"141,7 kWh kostenpflichtig"
Renault,ZOE,ZOE Intens R240,43,31.10.2018,14640,150.0,25.0,Electricity,Winter tires,1,0,1,Normal,17.2,0,0,27.9,3.3999999999999986,"22,2 kWh kostenpflichtig"
Renault,ZOE,ZOE Intens R240,43,21.10.2018,14490,372.0,56.0,Electricity,Summer tires,1,0,1,Normal,15.1,0,0,33.0,1.299999999999999,"20,6 kWh kostenpflichtig"
Renault,ZOE,ZOE Intens R240,43,30.09.2018,14118,686.0,97.0,Electricity,Summer tires,1,0,1,Normal,14.2,0,0,32.3,0.3999999999999986,"57,2 kWh kostenpflichtig"
Renault,ZOE,ZOE Intens R240,43,01.09.2018,13432,627.0,84.0,Electricity,Summer tires,1,0,1,Normal,13.4,0,0,31.6,-0.40000000000000036,"48,9 kWh kostenpflichtig "
Renault,ZOE,ZOE Intens R240,43,01.08.2018,12805,248.0,33.0,Electricity,Summer tires,1,0,1,Normal,13.4,0,0,32.0,-0.40000000000000036,Nur auswärts kostenfrei geladen.
Renault,ZOE,ZOE Intens R240,43,06.07.2018,12557,707.0,99.0,Electricity,Summer tires,1,0,1,Normal,14.1,0,0,30.9,0.29999999999999893,"Heimzählerstand 543,6 kWh"
Renault,ZOE,ZOE Intens R240,43,31.05.2018,11850,754.0,106.0,Electricity,Summer tires,1,0,1,Normal,14.1,0,0,32.4,0.29999999999999893,"Heimzählerstand 457,2 kWh"
Renault,ZOE,ZOE Intens R240,43,01.05.2018,11096,345.0,51.0,Electricity,Summer tires,1,0,1,Normal,14.8,0,0,32.0,1.0,"Heimzählerstand 392,6<br />neuer Startwert 395,5 wegen Ladung eines Probefahrtautos"
Renault,ZOE,ZOE Intens R240,43,14.04.2018,10751,251.0,35.0,Electricity,Winter tires,1,0,1,Normal,14.2,0,0,26.8,0.3999999999999986,"Heimzählerstand 384,0 kWh"
Renault,ZOE,ZOE Intens R240,43,29.03.2018,10500,552.0,110.0,Electricity,Winter tires,1,0,1,Normal,19.9,0,0,29.6,6.099999999999998,"Heimzählerstand 379,5 kWh"
Renault,ZOE,ZOE Intens R240,43,28.02.2018,9948,476.0,107.0,Electricity,Winter tires,1,0,1,Normal,22.6,0,0,27.8,8.8,"Heimzählerstand 319,6 kWh<br />"
Renault,ZOE,ZOE Intens R240,43,31.01.2018,9472,365.0,75.0,Electricity,Winter tires,1,0,1,Normal,20.5,0,0,26.9,6.699999999999999,"Heimzählerstand 271,7 kWh"
Renault,ZOE,ZOE Intens R240,43,30.12.2017,9107,359.0,59.0,Electricity,Winter tires,1,1,1,Normal,16.5,0,0,44.3,2.6999999999999993,"Heimzählerstand weiterhin 209,4 kWh"
Renault,ZOE,ZOE Intens R240,43,20.12.2017,8748,441.0,82.0,Electricity,Winter tires,1,1,1,Normal,18.7,0,0,31.0,4.899999999999999,"Heimzählerstand 189,3 kWh<br />Neuer Startwert: 209,4 kWh (wg. Ladung Leihwagen)"
Renault,ZOE,ZOE Intens R240,43,28.11.2017,8307,602.0,102.0,Electricity,Winter tires,1,0,1,Normal,17.0,0,0,29.3,3.1999999999999993,"Heimzählerstand 123,4 kWh"
Renault,ZOE,ZOE Intens R240,43,21.10.2017,7705,329.0,50.0,Electricity,Summer tires,1,0,1,Normal,15.4,0,0,33.0,1.5999999999999996,"Heimzählerstand 53,6 kWh"
Renault,ZOE,ZOE Intens R240,43,30.09.2017,7376,525.0,78.0,Electricity,Summer tires,1,0,1,Normal,14.8,0,0,30.6,1.0,"Heimzählerstand 28,7 kWh"
Renault,ZOE,ZOE Intens R240,43,31.08.2017,6851,452.0,65.0,Electricity,Summer tires,1,0,1,Normal,14.4,0,0,30.9,0.5999999999999996,"Heimzählerstand: 7,4 kWh"
Renault,ZOE,ZOE Intens R240,43,31.07.2017,6399,561.0,88.0,Electricity,Summer tires,1,1,1,Normal,15.8,0,0,37.0,2.0,"7 kWh zu Hause, Rest kostenfrei an öffentlich zugänglichen Säulen<br /><br />Heimzählerstand: 7 kWh"
Renault,ZOE,ZOE Intens R240,43,07.07.2017,5838,0.0,0.0,Electricity,Summer tires,0,0,0,Normal,,0,0,,,
Renault,ZOE,R240 Intens,43,17.05.2019,38050,125.0,19.0,Electricity,Summer tires,1,0,1,Normal,14.0,1,1,30.4,0.1999999999999993,
Renault,ZOE,R240 Intens,43,10.05.2019,37925,315.0,43.0,Electricity,Summer tires,1,0,1,Normal,13.8,1,1,33.4,0.0,
Renault,ZOE,R240 Intens,43,25.04.2019,37610,56.0,9.0,Electricity,Summer tires,1,0,1,Normal,15.0,1,1,47.7,1.1999999999999993,
Renault,ZOE,R240 Intens,43,24.04.2019,37554,105.0,14.0,Electricity,Summer tires,1,0,1,Normal,13.5,1,1,34.0,-0.3000000000000007,
Renault,ZOE,R240 Intens,43,05.04.2019,37302,147.0,16.3,Electricity,Summer tires,1,0,1,Normal,14.2,1,1,30.4,0.3999999999999986,
Renault,ZOE,R240 Intens,43,26.03.2019,37057,105.0,16.0,Electricity,Winter tires,1,0,1,Normal,15.7,0,1,28.4,1.8999999999999986,
Renault,ZOE,R240 Intens,43,20.03.2019,36952,96.0,14.0,Electricity,Winter tires,1,0,1,Normal,15.4,0,1,32.8,1.5999999999999996,
Renault,ZOE,R240 Intens,43,18.03.2019,36856,131.0,21.0,Electricity,Winter tires,1,0,1,Normal,16.4,0,1,30.8,2.599999999999998,
Renault,ZOE,R240 Intens,43,12.03.2019,36724,88.0,14.0,Electricity,Winter tires,1,0,1,Normal,16.4,1,0,31.4,2.599999999999998,
Renault,ZOE,R240 Intens,43,08.03.2019,36636,75.0,11.0,Electricity,Winter tires,1,0,1,Normal,15.1,1,0,36.2,1.299999999999999,
Renault,ZOE,R240 Intens,43,05.03.2019,36561,84.0,12.0,Electricity,Winter tires,1,0,1,Normal,14.8,1,0,33.6,1.0,
Renault,ZOE,R240 Intens,43,28.02.2019,36477,53.0,8.0,Electricity,Winter tires,1,0,1,Normal,15.5,1,0,32.8,1.6999999999999993,
Renault,ZOE,R240 Intens,43,26.02.2019,36424,146.0,22.0,Electricity,Winter tires,1,0,1,Normal,15.8,1,0,30.4,2.0,
Renault,ZOE,R240 Intens,43,19.02.2019,36278,66.0,11.0,Electricity,Winter tires,1,0,1,Normal,16.9,0,1,27.0,3.099999999999998,
Renault,ZOE,R240 Intens,43,15.02.2019,36212,78.0,13.0,Electricity,Winter tires,1,0,1,Normal,17.2,0,1,29.4,3.3999999999999986,
Renault,ZOE,R240 Intens,43,10.02.2019,36134,150.0,27.0,Electricity,Winter tires,1,0,1,Normal,17.9,0,1,28.7,4.099999999999998,
Renault,ZOE,R240 Intens,43,05.02.2019,35984,107.0,19.0,Electricity,Winter tires,1,0,1,Normal,18.0,0,1,25.0,4.199999999999999,
Renault,ZOE,R240 Intens,43,31.01.2019,35877,58.0,9.0,Electricity,Winter tires,1,0,1,Normal,17.3,0,1,29.7,3.5,
Renault,ZOE,R240 Intens,43,29.01.2019,35819,84.0,15.0,Electricity,Winter tires,1,0,1,Normal,18.5,0,1,32.8,4.699999999999999,
Renault,ZOE,R240 Intens,43,24.01.2019,35735,65.0,11.0,Electricity,Winter tires,1,0,1,Normal,17.9,0,1,32.8,4.099999999999998,
Renault,ZOE,R240 Intens,43,22.01.2019,35670,91.0,18.0,Electricity,Winter tires,1,0,1,Normal,19.6,0,1,26.9,5.800000000000001,
Renault,ZOE,R240 Intens,43,17.01.2019,35579,50.0,7.0,Electricity,Winter tires,1,0,1,Normal,18.8,0,1,27.0,5.0,
Renault,ZOE,R240 Intens,43,15.01.2019,35529,99.0,20.0,Electricity,Winter tires,1,0,1,Normal,20.6,0,1,26.8,6.800000000000001,Heizung manuell --&gt; höherer Verbrauch
Renault,ZOE,R240 Intens,43,10.01.2019,35430,51.0,11.0,Electricity,Winter tires,1,0,1,Normal,22.7,0,1,18.5,8.899999999999999,Heizung manuell--&gt; höherer Verbrauch
Renault,ZOE,R240 Intens,43,08.01.2019,35379,61.0,12.0,Electricity,Winter tires,1,0,1,Normal,20.7,0,1,27.5,6.899999999999999,Heizung manuell --&gt; höherer Verbrauch
Renault,ZOE,R240 Intens,43,04.01.2019,35318,116.0,21.0,Electricity,Winter tires,1,0,1,Normal,18.2,0,1,27.0,4.399999999999999,
Renault,ZOE,R240 Intens,43,18.12.2018,35202,88.0,16.0,Electricity,Winter tires,1,0,1,Normal,18.2,0,1,27.7,4.399999999999999,
Renault,ZOE,R240 Intens,43,13.12.2018,35114,51.0,9.0,Electricity,Winter tires,1,0,1,Normal,19.2,0,1,26.4,5.399999999999999,
Renault,ZOE,R240 Intens,43,11.12.2018,35063,106.0,17.0,Electricity,Winter tires,1,0,1,Normal,16.4,0,1,28.5,2.599999999999998,
Renault,ZOE,R240 Intens,43,06.12.2018,34957,107.0,17.0,Electricity,Winter tires,1,0,1,Normal,26.2,0,1,27.8,12.399999999999999,
Renault,ZOE,R240 Intens,43,29.11.2018,34850,63.0,10.0,Electricity,Winter tires,1,0,1,Normal,16.8,0,1,34.4,3.0,
Renault,ZOE,R240 Intens,43,24.11.2018,34787,119.0,21.0,Electricity,Winter tires,1,0,1,Normal,18.1,0,1,28.2,4.300000000000001,
Renault,ZOE,R240 Intens,43,21.11.2018,34668,96.0,17.0,Electricity,Winter tires,1,0,1,Normal,18.2,0,1,27.2,4.399999999999999,
Renault,ZOE,R240 Intens,43,16.11.2018,34572,91.0,15.0,Electricity,Winter tires,1,0,1,Normal,17.2,0,1,27.8,3.3999999999999986,
Renault,ZOE,R240 Intens,43,13.11.2018,34481,127.0,20.0,Electricity,Winter tires,1,0,1,Normal,15.9,0,1,28.7,2.0999999999999996,
Renault,ZOE,R240 Intens,43,09.11.2018,34354,112.0,17.0,Electricity,Winter tires,1,0,1,Normal,15.9,0,1,26.0,2.0999999999999996,Winterreifen
Renault,ZOE,R240 Intens,43,06.11.2018,34242,87.0,13.0,Electricity,Summer tires,1,0,1,Normal,15.6,0,1,31.2,1.799999999999999,
Renault,ZOE,R240 Intens,43,03.11.2018,34155,79.0,13.0,Electricity,Summer tires,1,0,1,Normal,17.2,1,1,31.0,3.3999999999999986,
Renault,ZOE,R240 Intens,43,29.10.2018,34076,115.0,17.0,Electricity,Summer tires,1,0,1,Normal,15.1,0,1,30.5,1.299999999999999,
Renault,ZOE,R240 Intens,43,20.10.2018,33961,156.0,21.0,Electricity,Summer tires,1,0,1,Normal,13.8,1,1,29.8,0.0,"Verbraucht: 21kWh/Getankt laut Ladestation: 24kWs = 14% Ladeverlust zu 15,45 Euro (NewMotion)"
Renault,ZOE,R240 Intens,43,12.10.2018,33805,99.0,13.0,Electricity,Summer tires,1,0,1,Normal,13.8,1,1,35.8,0.0,
Renault,ZOE,R240 Intens,43,08.10.2018,33706,165.0,23.0,Electricity,Summer tires,1,0,1,Normal,14.8,1,1,30.4,1.0,im Zwischentankstopp auf 86%
Renault,ZOE,R240 Intens,43,30.09.2018,33541,153.0,27.6,Electricity,Summer tires,1,0,1,Normal,14.8,1,1,29.1,1.0,"Geladen 21,5kWh; Gemessen 27,6kWh =28% Ladeverlust (220V/2,9kWh)"
Renault,ZOE,R240 Intens,43,25.09.2018,33388,89.0,13.0,Electricity,Summer tires,1,0,1,Normal,15.0,1,1,31.4,1.1999999999999993,
Renault,ZOE,R240 Intens,43,21.09.2018,33299,145.0,18.0,Electricity,Summer tires,1,0,1,Normal,12.6,1,0,33.8,-1.200000000000001,Witterung deutlich kühler (0-14°C)
Renault,ZOE,R240 Intens,43,14.09.2018,33154,187.0,22.0,Electricity,Summer tires,1,0,1,Normal,11.9,1,0,33.5,-1.9000000000000004,
Renault,ZOE,R240 Intens,43,05.09.2018,32967,169.0,21.0,Electricity,Summer tires,1,0,1,Normal,12.8,1,0,29.0,-1.0,
Renault,ZOE,R240 Intens,43,02.09.2018,32798,178.0,22.0,Electricity,Summer tires,1,0,1,Normal,12.3,1,0,28.0,-1.5,
Renault,ZOE,R240 Intens,43,22.08.2018,32619,281.0,34.0,Electricity,Summer tires,1,0,1,Normal,12.3,1,0,36.0,-1.5,
Renault,ZOE,R240 Intens,43,10.08.2018,32339,170.0,20.0,Electricity,Summer tires,1,0,1,Normal,12.1,1,0,30.8,-1.700000000000001,
Renault,ZOE,R240 Intens,43,01.08.2018,32168,127.0,16.0,Electricity,Summer tires,1,0,1,Fast,12.7,1,0,33.7,-1.1000000000000014,
Renault,ZOE,R240 Intens,43,24.07.2018,32042,106.0,13.0,Electricity,Summer tires,1,0,1,Normal,12.3,1,0,36.0,-1.5,
Renault,ZOE,R240 Intens,43,19.07.2018,31936,119.0,14.0,Electricity,Summer tires,1,0,1,Normal,12.5,1,0,33.3,-1.3000000000000007,
Renault,ZOE,R240 Intens,43,13.07.2018,31817,210.0,26.0,Electricity,Summer tires,1,0,1,Normal,12.3,1,0,29.8,-1.5,
Renault,ZOE,R240 Intens,43,03.07.2018,31607,434.0,60.0,Electricity,Summer tires,0,1,1,Normal,14.0,1,0,47.5,0.1999999999999993,
Renault,ZOE,R240 Intens,43,29.06.2018,31173,158.5,20.0,Electricity,Summer tires,1,0,1,Moderate,12.9,1,0,30.0,-0.9000000000000004,
Renault,ZOE,R240 Intens,43,22.06.2018,31015,266.0,31.6,Electricity,Summer tires,1,0,1,Normal,11.9,1,0,32.5,-1.9000000000000004,
Renault,ZOE,R240 Intens,43,28.05.2018,30749,117.0,14.0,Electricity,Summer tires,1,0,1,Moderate,12.7,0,0,34.0,-1.1000000000000014,
Renault,ZOE,R240 Intens,43,23.05.2018,30632,144.0,17.0,Electricity,Summer tires,1,0,1,Moderate,12.4,0,0,28.0,-1.4000000000000004,
Renault,ZOE,R240 Intens,43,17.05.2018,30488,138.0,18.0,Electricity,Summer tires,1,0,1,Moderate,13.3,0,0,28.0,-0.5,
Renault,ZOE,R240 Intens,43,10.05.2018,30350,80.0,9.0,Electricity,Summer tires,1,0,1,Moderate,12.4,0,0,31.0,-1.4000000000000004,
Renault,ZOE,R240 Intens,43,04.05.2018,30270,134.2,17.0,Electricity,Summer tires,1,0,1,Moderate,12.8,0,0,23.4,-1.0,"Restreichweite: 30%, 50 km"
Renault,ZOE,R240 Intens,43,26.04.2018,30136,98.0,11.0,Electricity,Summer tires,1,0,1,Moderate,11.9,0,0,33.0,-1.9000000000000004,
Renault,ZOE,R240 Intens,43,23.04.2018,30038,92.0,12.0,Electricity,Summer tires,1,0,1,Normal,12.0,0,0,30.2,-1.8000000000000007,
Renault,ZOE,R240 Intens,43,22.04.2018,29946,162.0,23.0,Electricity,Summer tires,1,0,1,Moderate,14.2,1,0,26.9,0.3999999999999986,
Renault,ZOE,R240 Intens,43,15.04.2018,29784,139.0,19.0,Electricity,Winter tires,1,0,1,Moderate,13.7,1,0,,-0.10000000000000142,
Renault,ZOE,R240 Intens,43,03.04.2018,29557,80.0,11.0,Electricity,Winter tires,1,0,1,Moderate,13.75,0,0,,-0.05000000000000071,
Renault,ZOE,Zen,65,01.08.2015,16854,15805.1,1912.0,Electricity,,1,0,1,,12.1,0,0,,-1.700000000000001,
Renault,ZOE,Zen,65,02.06.2014,5250,0.0,0.0,Electricity,,1,0,1,,,0,0,,,
Renault,ZOE,intens,68,30.09.2019,49142,1649.0,199.0,Electricity,All-year tires,1,1,1,Normal,12.07,0,1,,-1.7300000000000004,
Renault,ZOE,intens,68,31.08.2019,47493,1765.0,239.0,Electricity,All-year tires,1,1,1,Normal,13.54,0,1,,-0.26000000000000156,
Renault,ZOE,intens,68,31.07.2019,45728,1777.0,228.0,Electricity,All-year tires,1,1,1,Normal,12.83,0,1,,-0.9700000000000006,
Renault,ZOE,intens,68,30.06.2019,43951,1519.0,186.0,Electricity,All-year tires,1,1,1,Normal,12.24,0,1,,-1.5600000000000005,
Renault,ZOE,intens,68,31.05.2019,42432,1501.0,181.0,Electricity,All-year tires,1,1,1,Normal,12.06,0,1,,-1.7400000000000002,
Renault,ZOE,intens,68,30.04.2019,40931,1440.0,188.0,Electricity,All-year tires,1,1,1,Normal,13.06,0,1,,-0.7400000000000002,
Renault,ZOE,intens,68,31.03.2019,39491,1501.0,196.0,Electricity,All-year tires,1,1,1,Normal,13.06,0,1,,-0.7400000000000002,
Renault,ZOE,intens,68,28.02.2019,37990,1179.0,157.0,Electricity,All-year tires,1,1,1,Normal,13.32,0,1,,-0.4800000000000004,
Renault,ZOE,intens,68,31.01.2019,36811,1333.0,186.0,Electricity,All-year tires,1,1,1,Normal,13.95,0,0,,0.14999999999999858,
Renault,ZOE,intens,68,31.12.2018,35478,1031.0,140.0,Electricity,All-year tires,1,1,1,Normal,13.58,0,0,,-0.22000000000000064,
