manufacturer,version,fuel_date,trip_distance(km),power(kW),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Renault,ZOE Q210 Intens,26.02.2019,419,65,68,Winter tires,1,1,1,Normal,16.4,0,1,46.8,2.6,Index: 73/100<br />gesparte Energie: 5 kWh
Renault,ZOE Q210 Intens,19.02.2019,279,65,44,Winter tires,1,1,1,Normal,15.9,0,1,46.4,2.1,Index:: 77/100<br />gesparte Energie: 3 kWh
Renault,ZOE Q210 Intens,15.02.2019,571,65,101,Winter tires,1,1,1,Normal,17.7,0,1,52,3.9,Index: 74/100<br />gesparte Energie: 4 kWh
Renault,ZOE Q210 Intens,07.02.2019,444,65,79,Winter tires,1,1,1,Fast,17.9,0,1,50.1,4.1,Index: 78/100<br />gesparte Energie: 4 kWh
Renault,ZOE Q210 Intens,31.01.2019,559,65,104,Winter tires,1,1,1,Fast,18.6,0,1,47.1,4.8,Index: 74/100<br />gesparte Energie: 6kWh
Renault,ZOE Q210 Intens,21.01.2019,463,65,82,Winter tires,1,1,1,Normal,17.7,0,1,47.3,3.9,Index: 78/100<br />gesparte Energie: 4kWh
Renault,ZOE Q210 Intens,11.01.2019,570,65,109,Winter tires,1,1,1,Normal,19.1,0,1,38.7,5.3,Index: 77/100<br />gesparte Energie: 3 kWh
Renault,ZOE Q210 Intens,28.12.2018,506,65,80,Winter tires,1,1,1,Normal,15.8,0,1,41.7,2,Index: 85/100<br />gesparte Energie: 7 kWh
Renault,ZOE Q210 Intens,10.12.2018,266,65,43,Winter tires,1,1,1,Normal,16.4,0,1,46.1,2.6,Index: 75/100<br />gesparte Energie: 3 kWh
Renault,ZOE Q210 Intens,06.12.2018,707,65,115,Winter tires,1,1,1,Normal,16.2,0,1,46.9,2.4,Index: 78/100<br />gesparte Energie: 7 kWh
Renault,ZOE Q210 Intens,25.11.2018,451,65,79,Winter tires,1,1,1,Normal,17.5,0,1,48.6,3.7,gesparte Energie: 6 kWh
Renault,ZOE Q210 Intens,18.11.2018,760,65,116,Winter tires,1,1,1,Normal,15.3,0,1,50.3,1.5,Index: 76/100<br />gesparte Energie: 11 kWh
Renault,ZOE Q210 Intens,08.11.2018,407,65,61,Winter tires,1,1,1,Normal,15,0,1,50.2,1.2,Index: 77/100<br />gesparte Energie: 9 kWh
Renault,ZOE Q210 Intens,02.11.2018,340,65,59,Summer tires,1,1,1,Normal,17.5,0,1,55.3,3.7,Index: 74/100<br />gesparte Energie: 3kWh
Renault,ZOE Q210 Intens,29.10.2018,955,65,157,Summer tires,1,1,1,Normal,16.4,0,1,46.5,2.6,Index: 78/100
Renault,ZOE Q210 Intens,16.10.2018,339,65,54,Summer tires,1,1,1,Normal,16.1,0,0,50,2.3,Index: 78/100<br />gesparte Energie: 3 kWh
Renault,ZOE Q210 Intens,25.09.2018,489,65,75,Summer tires,1,1,1,Normal,15.3,0,0,46.8,1.5,Index: 73/100<br />gesparte Energie: 5 kWh
Renault,ZOE Q210 Intens,18.09.2018,416,65,61,Summer tires,1,1,1,Normal,14.8,0,0,48.1,1,Index: 73/100<br />gesparte Energie: 5 kWh
Renault,ZOE Q210 Intens,12.09.2018,472,65,70,Summer tires,1,1,1,Normal,14.9,0,0,48.9,1.1,Index: 72/100<br />gesparte Energie: 4 kWh
Renault,ZOE Q210 Intens,04.09.2018,709,65,103.5,Summer tires,1,1,1,Normal,14.6,0,0,46.1,0.8,Index: 78/100<br />gesparte Energie: 24 kWh
Renault,ZOE Q210 Intens,23.08.2018,601,65,85,Summer tires,1,1,1,Normal,14.2,0,0,46.8,0.4,Index: 78/100<br />gesparte Energie: 10kWh
Renault,ZOE Q210 Intens,14.08.2018,569,65,92,Summer tires,1,1,1,Normal,16.2,1,0,34,2.4,Index: 84/100<br />gesparte Energie: 9 kWh
Renault,ZOE Q210 Intens,26.07.2018,481,65,70,Summer tires,1,1,1,Moderate,14.7,0,0,46.2,0.9,Index: 76/100<br />gesparte Energie: 1 kWh
Renault,ZOE Q210 Intens,18.07.2018,609,65,88,Summer tires,1,1,1,Moderate,14.5,0,0,49.6,0.7,Index: 79/100<br />gesparte Energie: 6 kWh
Renault,ZOE Q210 Intens,10.07.2018,542,65,76,Summer tires,1,1,1,Moderate,14.2,0,0,46.6,0.4,Index: 81/100<br />gesparte Energie: 8 kWh
Renault,ZOE Q210 Intens,29.06.2018,669,65,96,Summer tires,1,1,1,Moderate,14.3,0,0,48.5,0.5,Index: 79/100<br />gesparte Energie: 6 kWh
Renault,ZOE Q210 Intens,11.06.2018,541,65,81,Summer tires,1,1,1,Moderate,14.9,0,0,38.4,1.1,Index: 85/100<br />gesparte Energie: 6 kWh
Renault,ZOE Q210 Intens,02.06.2018,315,65,43,Summer tires,1,1,1,Moderate,14.6,0,0,35.8,0.8,Index: 84/100<br />gesparte Energie: 3 kWh
Renault,ZOE Q210 Intens,29.05.2018,746,65,111,Summer tires,1,1,1,Moderate,14.9,0,0,38,1.1,Index: 85/100<br />gesparte Energie: 9 kWh
Renault,ZOE Q210 Intens,16.05.2018,706,65,106,Summer tires,1,1,1,Moderate,15,0,0,39,1.2,Index 87/100<br />Gesparte Energie 7 kwh
Renault,ZOE Q210 Intens,05.05.2018,553,65,79,Summer tires,1,1,1,Moderate,14.4,0,0,42.4,0.6,Index: 88/100<br />gesparte Energie: 4 kWh
Renault,ZOE Q210 Intens,20.04.2018,1125,65,161,Summer tires,1,1,1,Moderate,14.3,0,0,44.9,0.5,Index: 86/100<br />gesparte Energie: 5
Renault,ZOE Q210 Intens,29.03.2018,457,65,62,Winter tires,1,1,1,Moderate,13.7,0,1,48.6,-0.1,Index: 85/100<br />gesparte Energie: 5 kWh
Renault,ZOE Q210 Intens,22.03.2018,619,65,98,Winter tires,1,1,1,Moderate,15.9,0,1,50.4,2.1,Index: 83/100<br />gesparte Energie: 5 kWh
Renault,ZOE Q210 Intens,12.03.2018,286,65,42,Winter tires,1,1,1,Moderate,14.7,0,1,43.4,0.9,Index: 84/100<br />gesparte Energie: 3 kWh
Renault,ZOE Q210 Intens,08.03.2018,634,65,104,Winter tires,1,1,1,Moderate,16.5,0,1,478,2.7,index: 85/100<br />gesparte Energie: 5 kWh
Renault,ZOE Q210 Intens,08.03.2018,959,65,167,Winter tires,1,1,1,Moderate,17.4,0,1,51.2,3.6,index: 82/100<br />gesparte Energie: 2
Renault,ZOE Q210 Intens,14.02.2018,394,65,68,Winter tires,1,1,1,Moderate,17.4,0,1,49.9,3.6,index: 82/100<br />gesparte Energie: 1 kWh
Renault,ZOE Q210 Intens,07.02.2018,1146,65,183,Winter tires,1,1,1,Moderate,16,0,1,46.6,2.2,Index: 84/100<br />gesparte Energie: 8 kWh
Renault,ZOE Q210 Intens,20.01.2018,833,65,133,Winter tires,1,1,1,Moderate,15.9,0,1,47.1,2.1,Index: 85/100<br />gesparte Energie: 3 kWh
Renault,ZOE Q210 Intens,08.01.2018,518,65,81,Winter tires,1,1,1,Moderate,15.6,0,1,50.2,1.8,Index: 88/100<br />gesparte Energie: 3kWh
Renault,ZOE Q210 Intens,31.12.2017,529,65,91,Winter tires,1,1,1,Moderate,17.3,0,1,48.7,3.5,Index 85/100<br />gesparte Energie: 3 kWh
Renault,ZOE Q210 Intens,20.12.2017,578,65,97,Winter tires,1,1,1,Moderate,16.8,0,1,47.3,3,Index 87/100<br />Gesparte Energie 6 kWh
Renault,ZOE Q210 Intens,12.12.2017,579,65,96,Winter tires,1,1,1,Moderate,16.6,0,1,43.7,2.8,Index 88/100<br />gesparte Energie 7 kWh
Renault,ZOE Q210 Intens,02.12.2017,455,65,72,Winter tires,1,1,1,Moderate,15.8,0,1,43.8,2,index 87/100<br />Gesparte Energie 5 kWh
Renault,ZOE Q210 Intens,26.11.2017,397,65,62,Winter tires,1,1,1,Moderate,15.8,0,1,39.5,2,index 88/100<br />gesparte Energie 4 kWh
Renault,ZOE Q210 Intens,20.11.2017,412,65,68,Winter tires,1,1,1,Moderate,16.5,0,1,40,2.7,Index 86/100<br />gesparte Energie 2 kWh
Renault,ZOE Q210 Intens,13.11.2017,429,65,68,Winter tires,1,1,1,Moderate,15.9,0,1,41.1,2.1,Index 88/100<br />Gesparte Energie 6 kWh
Renault,ZOE Q210 Intens,07.11.2017,588,65,90,Winter tires,1,1,1,Moderate,15.3,0,1,44,1.5,Index 86/100<br />Gesparte Energie 6
Renault,ZOE Q210 Intens,28.10.2017,393,65,56,Winter tires,1,1,1,Moderate,14.4,0,1,42.4,0.6,Index 86/100<br />Gesparte Energie 4kWh
Renault,ZOE Q210 Intens,09.09.2017,265,65,36,Winter tires,1,1,1,Moderate,13.58,1,0,44.6,-0.22,Gesparte Energie 2 kWh
Renault,ZOE Q210 Intens,06.09.2017,968,65,130,Winter tires,1,1,1,Moderate,13.43,1,0,48.8,-0.37,Index 85/100<br />gesparte Energie 11kWh
Renault,ZOE Q210 Intens,23.08.2017,482,65,64,Winter tires,1,1,1,Moderate,13.28,1,0,39.8,-0.52,Gesparte Energie 8kWh
Renault,ZOE Q210 Intens,16.08.2017,299,65,42,Winter tires,1,1,1,Moderate,14.05,1,0,38.4,0.25,Gesparte Energie KWh
Renault,Zoe Intens ZE40 (R90 motor),08.11.2019,86,43,13.1,Summer tires,0,0,0,Normal,15.2,0,0,51,1.4,
Renault,Zoe Intens ZE40 (R90 motor),06.11.2019,123,43,17.6,Summer tires,0,0,0,Normal,14.4,0,0,48,0.6,
Renault,Zoe Intens ZE40 (R90 motor),04.11.2019,142,43,21.7,Summer tires,0,0,0,Normal,15.3,0,0,48,1.5,
Renault,Zoe Intens ZE40 (R90 motor),30.10.2019,214,43,31.1,Summer tires,0,0,0,Normal,14.5,0,0,44,0.7,
Renault,Zoe Intens ZE40 (R90 motor),23.10.2019,183,43,27.6,Summer tires,0,0,0,Normal,15.1,0,0,54,1.3,
Renault,Zoe Intens ZE40 (R90 motor),21.10.2019,218,43,31.8,Summer tires,0,0,0,Normal,14.6,0,0,50,0.8,
Renault,Zoe Intens ZE40 (R90 motor),15.10.2019,173,43,23.9,Summer tires,0,0,0,Normal,13.8,0,0,54,0,
Renault,Zoe Intens ZE40 (R90 motor),09.10.2019,165,43,24.3,Summer tires,0,0,0,Normal,14.7,0,0,56,0.9,
Renault,Zoe Intens ZE40 (R90 motor),07.10.2019,90,43,13,Summer tires,0,0,0,Normal,14.4,0,0,53,0.6,
Renault,Zoe Intens ZE40 (R90 motor),04.10.2019,49,43,6.6,Summer tires,0,0,0,Normal,13.5,0,0,57,-0.3,
Renault,Zoe Intens ZE40 (R90 motor),02.10.2019,170,43,23,Summer tires,0,0,0,Normal,13.5,0,0,57,-0.3,
Renault,Zoe Intens ZE40 (R90 motor),16.09.2019,125,43,17.7,Summer tires,0,0,0,Normal,14.2,0,0,65,0.4,
Renault,Zoe Intens ZE40 (R90 motor),16.09.2019,112,43,16.6,Summer tires,0,0,0,Normal,14.9,0,0,52,1.1,
Renault,Zoe Intens ZE40 (R90 motor),06.09.2019,39,43,6.1,Summer tires,0,0,0,Normal,15.7,0,0,69,1.9,
Renault,Zoe Intens ZE40 (R90 motor),06.09.2019,83,43,11.5,Summer tires,0,0,0,Normal,13.8,0,0,61,0,
Renault,Zoe Intens ZE40 (R90 motor),04.09.2019,80,43,10.2,Summer tires,0,0,0,Normal,12.8,0,0,53,-1,
Renault,Zoe Intens ZE40 (R90 motor),03.09.2019,171,43,23.5,Summer tires,0,0,0,Normal,13.8,0,0,53,0,
Renault,Zoe Intens ZE40 (R90 motor),29.08.2019,227,43,30.7,Summer tires,0,0,0,Normal,13.5,0,0,56,-0.3,
Renault,Zoe Intens ZE40 (R90 motor),26.08.2019,175,43,22.6,Summer tires,0,0,0,Normal,12.9,0,0,45,-0.9,
Renault,Zoe Intens ZE40 (R90 motor),23.08.2019,162,43,22.2,Summer tires,0,0,0,Normal,13.7,0,0,56,-0.1,
Renault,Zoe Intens ZE40 (R90 motor),19.08.2019,86,43,10.7,Summer tires,0,0,0,Normal,12.4,0,0,32,-1.4,
Renault,Zoe Intens ZE40 (R90 motor),16.08.2019,38,43,5,Summer tires,0,0,0,Normal,13.2,0,0,68,-0.6,
Renault,Zoe Intens ZE40 (R90 motor),16.08.2019,231,43,30.7,Summer tires,0,0,0,Normal,13.3,0,0,52,-0.5,
Renault,Zoe Intens ZE40 (R90 motor),13.08.2019,138,43,17.1,Summer tires,0,0,0,Normal,12.4,0,0,36,-1.4,
Renault,Zoe Intens ZE40 (R90 motor),09.08.2019,93,43,11.9,Summer tires,0,0,0,Normal,12.8,0,0,58,-1,
Renault,Zoe Intens ZE40 (R90 motor),08.08.2019,81,43,10.7,Summer tires,0,0,0,Normal,13.2,0,0,61,-0.6,
Renault,Zoe Intens ZE40 (R90 motor),07.08.2019,82,43,10.9,Summer tires,0,0,0,Normal,13.2,0,0,66,-0.6,
Renault,Zoe Intens ZE40 (R90 motor),06.08.2019,140,43,18.2,Summer tires,0,0,0,Normal,13,0,0,47,-0.8,
Renault,Zoe Intens ZE40 (R90 motor),02.08.2019,80,43,9.9,Summer tires,0,0,0,Normal,12.3,0,0,65,-1.5,
Renault,Zoe Intens ZE40 (R90 motor),01.08.2019,84,43,10.3,Summer tires,0,0,0,Normal,12.3,0,0,55,-1.5,
Renault,Zoe Intens ZE40 (R90 motor),30.07.2019,153,43,18.8,Summer tires,0,0,0,Normal,12.3,0,0,47,-1.5,
Renault,Zoe Intens ZE40 (R90 motor),26.07.2019,83,43,10.4,Summer tires,0,0,0,Normal,12.5,0,0,64,-1.3,
Renault,Zoe Intens ZE40 (R90 motor),25.07.2019,86,43,10.9,Summer tires,0,0,0,Normal,12.6,0,0,56,-1.2,
Renault,Zoe Intens ZE40 (R90 motor),24.07.2019,92,43,11.5,Summer tires,0,0,0,Normal,12.5,0,0,49,-1.3,
Renault,Zoe Intens ZE40 (R90 motor),22.07.2019,177,43,23.7,Summer tires,0,0,0,Normal,13.4,0,0,57,-0.4,
Renault,Zoe Intens ZE40 (R90 motor),17.07.2019,207,43,25.6,Summer tires,0,0,0,Normal,12.4,0,0,48,-1.4,
Renault,Zoe Intens ZE40 (R90 motor),03.07.2019,150,43,17.5,Summer tires,0,0,0,Normal,11.7,0,0,46,-2.1,
Renault,Zoe Intens ZE40 (R90 motor),01.07.2019,81,43,9.5,Summer tires,0,0,0,Normal,11.8,0,0,57,-2,
Renault,Zoe Intens ZE40 (R90 motor),30.06.2019,84,43,10.4,Summer tires,0,0,0,Normal,12.4,0,0,28,-1.4,
Renault,Zoe Intens ZE40 (R90 motor),26.06.2019,80,43,10.2,Summer tires,0,0,0,Normal,12.7,0,0,61,-1.1,
Renault,Zoe Intens ZE40 (R90 motor),25.06.2019,193,43,24.7,Summer tires,0,0,0,Normal,12.8,0,0,36,-1,
Renault,Zoe Intens ZE40 (R90 motor),11.06.2019,179,43,25.6,Summer tires,0,0,0,Normal,14.3,0,0,55,0.5,
Renault,Zoe Intens ZE40 (R90 motor),09.06.2019,121,43,17.2,Summer tires,0,0,0,Normal,14.3,0,0,65,0.5,
Renault,Zoe Intens ZE40 (R90 motor),08.06.2019,43,43,5.6,Summer tires,0,0,0,Normal,13.1,0,0,50,-0.7,
Renault,Zoe Intens ZE40 (R90 motor),07.06.2019,138,43,18.6,Summer tires,0,0,0,Normal,13.5,0,0,42,-0.3,
Renault,Zoe Intens ZE40 (R90 motor),03.06.2019,112,43,13.6,Summer tires,0,0,0,Normal,12.5,0,0,40,-1.3,
Renault,Zoe Intens ZE40 (R90 motor),22.05.2019,106,43,13.6,Summer tires,0,0,0,Normal,13.6,0,0,36,-0.2,
Renault,Zoe Intens ZE40 (R90 motor),19.05.2019,130,43,17,Summer tires,0,0,0,Normal,13.1,0,0,36,-0.7,
Renault,Zoe Intens ZE40 (R90 motor),15.05.2019,80,43,11.2,Summer tires,0,0,0,Normal,14,0,0,58,0.2,
Renault,Zoe Intens ZE40 (R90 motor),14.05.2019,141,43,18.8,Summer tires,0,0,0,Normal,13.3,0,0,42,-0.5,
Renault,Zoe Intens ZE40 (R90 motor),10.05.2019,139,43,20.7,Summer tires,0,0,0,Normal,14.9,0,0,58,1.1,
Renault,Zoe Intens ZE40 (R90 motor),06.05.2019,234,43,31.9,Summer tires,0,0,0,Normal,13.6,0,0,45,-0.2,
Renault,Zoe Intens ZE40 (R90 motor),01.05.2019,170,43,22.9,Summer tires,0,0,0,Normal,13.5,0,0,54,-0.3,
Renault,Zoe Intens ZE40 (R90 motor),29.04.2019,38,43,5.3,Summer tires,0,0,0,Normal,13.9,0,0,66,0.1,
Renault,Zoe Intens ZE40 (R90 motor),29.04.2019,270,43,32.7,Summer tires,0,0,0,Normal,12.1,0,0,43,-1.7,
Renault,Zoe Intens ZE40 (R90 motor),19.04.2019,143,43,21.5,Summer tires,0,0,0,Normal,15,0,0,43,1.2,
Renault,Zoe Intens ZE40 (R90 motor),16.04.2019,175,43,25.2,Summer tires,0,0,0,Normal,14.4,0,0,52,0.6,
Renault,Zoe Intens ZE40 (R90 motor),12.04.2019,79,43,12.2,Summer tires,0,0,0,Normal,15.4,0,0,63,1.6,
Renault,Zoe Intens ZE40 (R90 motor),09.04.2019,182,43,26,Summer tires,0,0,0,Normal,14.3,0,0,54,0.5,
Renault,Zoe Intens ZE40 (R90 motor),07.04.2019,179,43,26.1,Summer tires,0,0,0,Normal,14.6,0,0,52,0.8,
Renault,Zoe Intens ZE40 (R90 motor),02.04.2019,39,43,5.6,Summer tires,0,0,0,Normal,14.5,0,0,56,0.7,
Renault,Zoe Intens ZE40 (R90 motor),02.04.2019,43,43,5.5,Summer tires,0,0,0,Normal,13,0,0,48,-0.8,
Renault,Zoe Intens ZE40 (R90 motor),01.04.2019,129,43,18,Summer tires,0,0,0,Normal,13.9,0,0,45,0.1,
Renault,Zoe Intens ZE40 (R90 motor),29.03.2019,83,43,12.1,Winter tires,0,0,0,Normal,14.7,0,0,64,0.9,
Renault,Zoe Intens ZE40 (R90 motor),26.03.2019,82,43,11.6,Winter tires,0,0,0,Normal,14.1,0,0,59,0.3,
Renault,Zoe Intens ZE40 (R90 motor),25.03.2019,125,43,17.3,Winter tires,0,0,0,Normal,13.9,0,0,56,0.1,
Renault,Zoe Intens ZE40 (R90 motor),19.03.2019,63,43,10.2,Winter tires,0,0,0,Normal,16.1,0,0,59,2.3,
Renault,Zoe Intens ZE40 (R90 motor),19.03.2019,126,43,18.1,Winter tires,0,0,0,Normal,14.4,0,0,42,0.6,
Renault,Zoe Intens ZE40 (R90 motor),15.03.2019,82,43,11.5,Winter tires,0,0,0,Normal,14,0,0,58,0.2,
Renault,Zoe Intens ZE40 (R90 motor),13.03.2019,123,43,18.4,Winter tires,0,0,0,Normal,15,0,0,59,1.2,
Renault,Zoe Intens ZE40 (R90 motor),11.03.2019,83,43,12.9,Winter tires,0,0,0,Normal,15.6,0,0,63,1.8,
Renault,Zoe Intens ZE40 (R90 motor),03.03.2019,133,43,19,Winter tires,0,0,0,Normal,14.3,0,0,52,0.5,
Renault,Zoe Intens ZE40 (R90 motor),27.02.2019,124,43,20.2,Winter tires,0,0,0,Normal,16.3,0,0,56,2.5,
Renault,Zoe Intens ZE40 (R90 motor),26.02.2019,82,43,12.5,Winter tires,0,0,0,Normal,15.3,0,0,56,1.5,
Renault,Zoe Intens ZE40 (R90 motor),25.02.2019,82,43,12.6,Winter tires,0,0,0,Normal,15.3,0,0,62,1.5,
Renault,Zoe Intens ZE40 (R90 motor),20.02.2019,85,43,12.4,Winter tires,0,0,0,Normal,14.6,0,0,57,0.8,
Renault,Zoe Intens ZE40 (R90 motor),19.02.2019,100,43,15.1,Winter tires,0,0,0,Normal,15.1,0,0,63,1.3,
Renault,Zoe Intens ZE40 (R90 motor),18.02.2019,89,43,13.9,Winter tires,0,0,0,Normal,15.6,0,0,47,1.8,
Renault,Zoe Intens ZE40 (R90 motor),15.02.2019,84,43,13.1,Winter tires,0,0,0,Normal,15.5,0,0,64,1.7,
Renault,Zoe Intens ZE40 (R90 motor),11.02.2019,52,43,8,Winter tires,0,0,0,Normal,15.3,0,0,37,1.5,
Renault,Zoe Intens ZE40 (R90 motor),08.02.2019,168,43,25.7,Winter tires,0,0,0,Normal,15.3,0,0,55,1.5,
Renault,Zoe Intens ZE40 (R90 motor),06.02.2019,47,43,8.1,Winter tires,0,0,0,Normal,17.3,0,0,42,3.5,
Renault,Zoe Intens ZE40 (R90 motor),04.02.2019,87,43,13.9,Winter tires,0,0,0,Normal,16,0,0,58,2.2,
Renault,Zoe Intens ZE40 (R90 motor),30.01.2019,122,43,20.3,Winter tires,0,0,0,Normal,16.6,0,0,57,2.8,
Renault,Zoe Intens ZE40 (R90 motor),28.01.2019,42,43,7.2,Winter tires,0,0,0,Normal,17.1,0,0,51,3.3,
Renault,Zoe Intens ZE40 (R90 motor),27.01.2019,99,43,16.5,Winter tires,0,0,0,Normal,16.7,0,0,39,2.9,
Renault,Zoe Intens ZE40 (R90 motor),23.01.2019,100,43,16.5,Winter tires,0,0,0,Normal,16.5,0,0,49,2.7,
Renault,Zoe Intens ZE40 (R90 motor),22.01.2019,59,43,11,Winter tires,0,0,0,Normal,18.8,0,0,58,5,
Renault,Zoe Intens ZE40 (R90 motor),21.01.2019,92,43,14.9,Winter tires,0,0,0,Normal,16.1,0,0,45,2.3,
Renault,Zoe Intens ZE40 (R90 motor),18.01.2019,173,43,26.6,Winter tires,0,0,0,Normal,15.4,0,0,44,1.6,
Renault,Zoe Intens ZE40 (R90 motor),16.01.2019,82,43,11.6,Winter tires,0,0,0,Normal,14.1,0,0,62,0.3,
Renault,Zoe Intens ZE40 (R90 motor),15.01.2019,82,43,14.4,Winter tires,0,0,0,Normal,17.5,0,0,56,3.7,
Renault,Zoe Intens ZE40 (R90 motor),13.01.2019,24,43,4.4,Winter tires,0,0,0,Normal,18.4,0,0,30,4.6,
Renault,Zoe Intens ZE40 (R90 motor),11.01.2019,122,43,19.1,Winter tires,0,0,0,Normal,15.7,0,0,59,1.9,
Renault,Zoe Intens ZE40 (R90 motor),08.01.2019,108,43,18,Winter tires,0,0,0,Normal,16.6,0,0,62,2.8,
Renault,Zoe Intens ZE40 (R90 motor),07.01.2019,92,43,13.8,Winter tires,0,0,0,Normal,15.1,0,0,53,1.3,
Renault,Zoe Intens ZE40 (R90 motor),04.01.2019,43,43,7.3,Winter tires,0,0,0,Normal,17,0,0,62,3.2,
Renault,Zoe Intens ZE40 (R90 motor),03.01.2019,128,43,20.5,Winter tires,0,0,0,Normal,16.1,0,0,59,2.3,
Renault,Zoe Intens ZE40 (R90 motor),19.12.2018,179,43,26.8,Winter tires,0,0,0,Normal,15,0,0,49,1.2,
Renault,Zoe Intens ZE40 (R90 motor),17.12.2018,115,43,18.3,Winter tires,0,0,0,Normal,15.9,0,0,54,2.1,
Renault,Zoe Intens ZE40 (R90 motor),12.12.2018,84,43,13.4,Winter tires,0,0,0,Normal,16,0,0,53,2.2,
Renault,Zoe Intens ZE40 (R90 motor),11.12.2018,88,43,14,Winter tires,0,0,0,Normal,16,0,0,39,2.2,
Renault,Zoe Intens ZE40 (R90 motor),07.12.2018,141,43,20.2,Winter tires,0,0,0,Normal,14.4,0,0,52,0.6,
Renault,Zoe Intens ZE40 (R90 motor),05.12.2018,99,43,14.3,Winter tires,0,0,0,Normal,14.5,0,0,50,0.7,
Renault,Zoe Intens ZE40 (R90 motor),01.12.2018,79,43,12.5,Winter tires,0,0,0,Normal,15.9,0,0,65,2.1,
Renault,Zoe Intens ZE40 (R90 motor),30.11.2018,34,43,5.4,Winter tires,0,0,0,Normal,15.6,0,0,48,1.8,
Renault,Zoe Intens ZE40 (R90 motor),30.11.2018,39,43,6,Winter tires,0,0,0,Normal,15.3,0,0,64,1.5,
Renault,Zoe Intens ZE40 (R90 motor),30.11.2018,42,43,6.3,Winter tires,0,0,0,Normal,15,0,0,63,1.2,
Renault,Zoe Intens ZE40 (R90 motor),28.11.2018,20,43,3.1,Winter tires,0,0,0,Normal,15.9,0,0,41,2.1,
Renault,Zoe Intens ZE40 (R90 motor),28.11.2018,45,43,7.3,Winter tires,0,0,0,Normal,16.3,0,0,54,2.5,
Renault,Zoe Intens ZE40 (R90 motor),28.11.2018,40,43,6.2,Winter tires,0,0,0,Normal,15.5,0,0,58,1.7,
Renault,Zoe Intens ZE40 (R90 motor),27.11.2018,39,43,6,Winter tires,0,0,0,Normal,15.3,0,0,64,1.5,
Renault,Zoe Intens ZE40 (R90 motor),27.11.2018,42,43,6.5,Winter tires,0,0,0,Normal,15.6,0,0,57,1.8,
Renault,Zoe Intens ZE40 (R90 motor),26.11.2018,41,43,7,Winter tires,0,0,0,Normal,17.2,0,0,61,3.4,
Renault,Zoe Intens ZE40 (R90 motor),26.11.2018,42,43,6.1,Winter tires,0,0,0,Normal,14.5,0,0,60,0.7,
Renault,Zoe Intens ZE40 (R90 motor),23.11.2018,43,43,6.7,Winter tires,0,0,0,Normal,15.4,0,0,45,1.6,
Renault,Zoe Intens ZE40 (R90 motor),23.11.2018,42,43,6.7,Winter tires,0,0,0,Normal,16,0,0,59,2.2,
Renault,Zoe Intens ZE40 (R90 motor),22.11.2018,98,43,16.3,Winter tires,0,0,0,Normal,16.6,0,0,51,2.8,
Renault,Zoe Intens ZE40 (R90 motor),22.11.2018,41,43,5.6,Winter tires,0,0,0,Normal,13.5,0,0,58,-0.3,
Renault,Zoe Intens ZE40 (R90 motor),21.11.2018,48,43,8,Winter tires,0,0,0,Normal,16.8,0,0,60,3,
Renault,Zoe Intens ZE40 (R90 motor),21.11.2018,9,43,1.4,Winter tires,0,0,0,Normal,15,0,0,30,1.2,
Renault,Zoe Intens ZE40 (R90 motor),21.11.2018,42,43,5.9,Winter tires,0,0,0,Normal,14.1,0,0,56,0.3,
Renault,Zoe Intens ZE40 (R90 motor),20.11.2018,41,43,5.4,Winter tires,0,0,0,Normal,13.3,0,0,49,-0.5,
Renault,Zoe Intens ZE40 (R90 motor),20.11.2018,42,43,5.8,Winter tires,0,0,0,Normal,14,0,0,54,0.2,
Renault,Zoe Intens ZE40 (R90 motor),19.11.2018,40,43,6.3,Winter tires,0,0,0,Normal,15.7,0,0,60,1.9,
Renault,Zoe Intens ZE40 (R90 motor),19.11.2018,42,43,6.2,Winter tires,0,0,0,Normal,14.8,0,0,62,1,
Renault,Zoe Intens ZE40 (R90 motor),18.11.2018,9,43,1.1,Winter tires,0,0,0,Normal,12.9,0,0,29,-0.9,
Renault,Zoe Intens ZE40 (R90 motor),17.11.2018,9,43,1.3,Winter tires,0,0,0,Normal,14,0,0,22,0.2,
Renault,Zoe Intens ZE40 (R90 motor),16.11.2018,29,43,4.3,Winter tires,0,0,0,Normal,15.1,0,0,37,1.3,
Renault,Zoe Intens ZE40 (R90 motor),16.11.2018,40,43,5.9,Winter tires,0,0,0,Normal,14.9,0,0,67,1.1,
Renault,Zoe Intens ZE40 (R90 motor),16.11.2018,70,43,11.3,Summer tires,0,0,0,Normal,16.1,0,0,42,2.3,
Renault,Zoe Intens ZE40 (R90 motor),14.11.2018,41,43,7.1,Summer tires,0,0,0,Normal,17.1,0,0,64,3.3,
Renault,Zoe Intens ZE40 (R90 motor),14.11.2018,42,43,7.1,Summer tires,0,0,0,Normal,17,0,0,41,3.2,
Renault,Zoe Intens ZE40 (R90 motor),12.11.2018,38,43,5.1,Summer tires,0,0,0,Normal,13.4,0,0,52,-0.4,
Renault,Zoe Intens ZE40 (R90 motor),12.11.2018,41,43,5.4,Summer tires,0,0,0,Normal,13.1,0,0,52,-0.7,
Renault,Zoe Intens ZE40 (R90 motor),11.11.2018,16,43,2.6,Summer tires,0,0,0,Normal,16.5,0,0,30,2.7,
