manufacturer,version,fuel_date,trip_distance(km),power(kW),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Volkswagen,E-Golf 300 (BE2),11.01.2019,37,100,5.8,Winter tires,1,1,1,Normal,15.7,0,0,59,3,
Volkswagen,E-Golf 300 (BE2),11.01.2019,6,100,1.3,Winter tires,1,1,1,Normal,21.6,0,0,45,8.9,
Volkswagen,E-Golf 300 (BE2),10.01.2019,135,100,22.5,Winter tires,1,1,1,Normal,16.7,0,0,64,4,
Volkswagen,E-Golf 300 (BE2),09.01.2019,155,100,24.2,Winter tires,1,1,1,Normal,15.6,0,0,51,2.9,
Volkswagen,E-Golf 300 (BE2),07.01.2019,13,100,2,Winter tires,1,1,1,Normal,15.5,0,0,40,2.8,
Volkswagen,E-Golf 300 (BE2),05.01.2019,36,100,6.3,Winter tires,1,1,1,Normal,17.6,0,0,45,4.9,
Volkswagen,E-Golf 300 (BE2),03.01.2019,6,100,1.2,Winter tires,1,1,1,Normal,20.6,0,0,22,7.9,
Volkswagen,E-Golf 300 (BE2),03.01.2019,109,100,18,Winter tires,1,1,1,Normal,16.5,0,0,55,3.8,
Volkswagen,E-Golf 300 (BE2),02.01.2019,2,100,0.4,Winter tires,1,1,1,Normal,17.9,0,0,30,5.2,
Volkswagen,E-Golf 300 (BE2),02.01.2019,21,100,3.4,Winter tires,1,1,1,Normal,16.4,0,0,50,3.7,
Volkswagen,E-Golf 300 (BE2),02.01.2019,83,100,14.3,Winter tires,1,1,1,Normal,17.2,0,0,60,4.5,
Volkswagen,E-Golf 300 (BE2),01.01.2019,135,100,25.6,Winter tires,1,1,1,Normal,19,0,0,80,6.3,
Volkswagen,E-Golf 300 (BE2),01.01.2019,6,100,1.9,Winter tires,1,1,1,Normal,31,0,0,6,18.3,
Volkswagen,E-Golf 300 (BE2),01.01.2019,157,100,27.6,Winter tires,1,1,1,Normal,17.6,0,0,69,4.9,
Volkswagen,E-Golf 300 (BE2),31.12.2018,31,100,4.6,Winter tires,1,1,1,Normal,14.9,0,0,34,2.2,
Volkswagen,E-Golf 300 (BE2),31.12.2018,6,100,1.7,Winter tires,1,1,1,Normal,28.9,0,0,6,16.2,
Volkswagen,E-Golf 300 (BE2),30.12.2018,89,100,14.5,Winter tires,1,1,1,Normal,16.3,0,0,53,3.6,
Volkswagen,E-Golf 300 (BE2),29.12.2018,72,100,13.6,Winter tires,1,1,1,Normal,18.9,0,0,74,6.2,
Volkswagen,E-Golf 300 (BE2),29.12.2018,41,100,7.4,Winter tires,1,1,1,Normal,18,0,0,33,5.3,
Volkswagen,E-Golf 300 (BE2),22.12.2018,19,100,4,Winter tires,1,1,1,Normal,21.1,0,0,30,8.4,
Volkswagen,E-Golf 300 (BE2),22.12.2018,116,100,21.5,Winter tires,1,1,1,Normal,18.5,0,0,39,5.8,
Volkswagen,E-Golf 300 (BE2),19.12.2018,18,100,3.2,Winter tires,1,1,1,Normal,17.7,0,0,56,5,
Volkswagen,E-Golf 300 (BE2),19.12.2018,141,100,22.3,Winter tires,1,1,1,Normal,15.8,0,0,54,3.1,
Volkswagen,E-Golf 300 (BE2),17.12.2018,104,100,17.9,Winter tires,1,1,1,Normal,17.2,0,0,56,4.5,
Volkswagen,E-Golf 300 (BE2),15.12.2018,62,100,10.8,Winter tires,1,1,1,Normal,17.4,0,0,72,4.7,
Volkswagen,E-Golf 300 (BE2),14.12.2018,134,100,22.5,Winter tires,1,1,1,Normal,16.8,0,0,57,4.1,
Volkswagen,E-Golf 300 (BE2),13.12.2018,106,100,17.3,Winter tires,1,1,1,Normal,16.3,0,0,46,3.6,
Volkswagen,E-Golf 300 (BE2),11.12.2018,144,100,23,Winter tires,1,1,1,Normal,16,0,0,46,3.3,
Volkswagen,E-Golf 300 (BE2),09.12.2018,50,100,9.3,Winter tires,1,1,1,Normal,18.7,0,0,36,6,
Volkswagen,E-Golf 300 (BE2),08.12.2018,43,100,7.6,Winter tires,1,1,1,Normal,17.7,0,0,43,5,
Volkswagen,E-Golf 300 (BE2),08.12.2018,127,100,21.3,Winter tires,1,1,1,Normal,16.8,0,0,52,4.1,
Volkswagen,E-Golf 300 (BE2),06.12.2018,76,100,12.3,Winter tires,1,1,1,Normal,16.2,0,0,56,3.5,
Volkswagen,E-Golf 300 (BE2),05.12.2018,74,100,12.4,Winter tires,1,1,1,Normal,16.7,0,0,41,4,
Volkswagen,E-Golf 300 (BE2),04.12.2018,144,100,21,Summer tires,1,1,1,Normal,14.6,0,0,39,1.9,
Volkswagen,E-Golf 300 (BE2),02.12.2018,27,100,3.8,Summer tires,1,1,1,Normal,14.2,0,0,37,1.5,
Volkswagen,E-Golf 300 (BE2),01.12.2018,41,100,6.7,Summer tires,1,1,1,Normal,16.4,0,0,36,3.7,
Volkswagen,E-Golf 300 (BE2),30.11.2018,40,100,5.9,Summer tires,1,1,1,Normal,14.7,0,0,41,2,
Volkswagen,E-Golf 300 (BE2),29.11.2018,69,100,11.8,Summer tires,1,1,0,Normal,17.1,0,0,53,4.4,
Volkswagen,e-Golf,28.04.2017,1178,85,13.94,Summer tires,1,1,1,Moderate,11,0,0,36,-1.7,"mit etwa 1/2voller Batterie zurückgegeben,<br />Verbrauch mit typischer BC-Abweichung geschätzt"
Volkswagen,e-Golf,24.04.2017,1041,85,13.36,Summer tires,0,1,0,Moderate,12.2,0,0,59,-0.5,
Volkswagen,e-Golf,23.04.2017,1394,85,18.38,Summer tires,1,0,1,Moderate,12.2,0,0,51,-0.5,
Volkswagen,e-Golf,23.04.2017,992,85,15.63,Summer tires,0,0,1,Moderate,14.7,0,0,68,2,
Volkswagen,e-Golf,23.04.2017,77,85,12.09,Summer tires,0,1,0,Normal,14.8,0,0,67,2.1,
Volkswagen,e-Golf,23.04.2017,769,85,11.92,Summer tires,1,1,1,Moderate,11.7,0,0,35,-1,
Volkswagen,e-Golf,20.04.2017,1223,85,18.2,Summer tires,1,1,0,Normal,13.7,0,0,51,1,
Volkswagen,e-Golf,19.04.2017,747,85,8.73,Summer tires,0,1,0,Moderate,11.8,0,0,52,-0.9,
Volkswagen,e-Golf,19.04.2017,763,85,10.26,Summer tires,1,1,1,Moderate,11.7,0,0,30,-1,
Volkswagen,e-Golf,17.04.2017,1356,85,16.57,Summer tires,1,1,1,Moderate,11.8,0,0,47,-0.9,
Volkswagen,e-Golf,16.04.2017,1577,85,20.05,Summer tires,1,1,1,Moderate,11.7,0,0,34,-1,
Volkswagen,e-Golf,06.04.2017,1529,85,19.83,Summer tires,0,1,1,Moderate,12.4,0,0,53,-0.3,
Volkswagen,e-Golf,05.04.2017,387,85,4.6,Summer tires,1,1,1,Moderate,10.8,0,0,33,-1.9,
Volkswagen,e-Golf,03.04.2017,1136,85,15.23,Summer tires,0,1,0,Moderate,12.9,0,0,51,0.2,
Volkswagen,e-Golf,01.04.2017,925,85,12.29,Summer tires,0,1,0,Moderate,12.5,0,0,82,-0.2,
Volkswagen,e-Golf,01.04.2017,1025,85,13.01,Summer tires,0,1,0,Moderate,12.2,0,0,85,-0.5,
Volkswagen,e-Golf,01.04.2017,128,85,15.88,Summer tires,1,1,0,Moderate,11.6,0,0,50,-1.1,
Volkswagen,e-Golf,31.03.2017,751,85,8.74,Summer tires,0,1,0,Moderate,11.2,0,0,68,-1.5,
Volkswagen,e-Golf,31.03.2017,1191,85,14.1,Summer tires,0,1,0,Moderate,11.3,0,0,79,-1.4,
Volkswagen,e-Golf,31.03.2017,162,85,20.33,Summer tires,0,1,0,Moderate,11.8,0,0,70,-0.9,
Volkswagen,e-Golf,31.03.2017,1014,85,14.23,Summer tires,1,1,1,Moderate,11.3,0,0,34,-1.4,
Volkswagen,e-Golf,29.03.2017,39,85,2.44,Summer tires,1,1,1,Moderate,9.4,0,0,37,-3.3,nicht ganz vollgeladen?
Volkswagen,e-Golf,28.03.2017,137,85,19.86,Summer tires,0,0,1,Moderate,12.4,0,0,54,-0.3,
Volkswagen,e-Golf,27.03.2017,1036,85,16.16,Summer tires,0,0,1,Moderate,13.3,0,0,60,0.6,
Volkswagen,e-Golf,27.03.2017,1437,85,20.87,Summer tires,1,1,1,Moderate,11.8,0,0,42,-0.9,
Volkswagen,e-Golf,24.03.2017,1311,85,17.49,Summer tires,1,1,1,Moderate,11.7,0,0,36,-1,
Volkswagen,e-Golf,21.03.2017,1342,85,23.41,Summer tires,0,1,1,Moderate,14.5,0,0,61,1.8,
Volkswagen,e-Golf,20.03.2017,91,85,14.99,Summer tires,0,1,1,Moderate,15.1,0,0,64,2.4,
Volkswagen,e-Golf,20.03.2017,376,85,5.39,Summer tires,0,0,1,Moderate,14.2,0,0,31,1.5,
Volkswagen,e-Golf,20.03.2017,737,85,13.22,Summer tires,0,1,1,Moderate,14.8,0,0,51,2.1,
Volkswagen,e-Golf,19.03.2017,593,85,8.8,Summer tires,0,1,1,Moderate,14.8,0,0,60,2.1,
Volkswagen,e-Golf,19.03.2017,1237,85,20.54,Summer tires,0,0,1,Moderate,15.5,0,0,67,2.8,
Volkswagen,e-Golf,19.03.2017,349,85,5.67,Summer tires,1,1,1,Moderate,12,0,0,25,-0.7,
Volkswagen,e-Golf,17.03.2017,1248,85,15.79,Summer tires,1,1,1,Moderate,12.1,0,0,43,-0.6,
Volkswagen,e-Golf,15.03.2017,647,85,8.52,Winter tires,1,1,1,Moderate,12.6,0,0,49,-0.1,
Volkswagen,e-Golf,15.03.2017,109,85,18.5,Winter tires,1,1,1,Moderate,14.1,0,0,36,1.4,
Volkswagen,e-Golf,08.03.2017,74,85,10.9,Winter tires,1,1,1,Moderate,12.9,0,0,32,0.2,
Volkswagen,e-Golf,05.03.2017,769,85,13.11,Winter tires,1,1,1,Moderate,13.9,0,0,39,1.2,
Volkswagen,e-Golf,28.02.2017,941,85,14.87,Winter tires,1,1,1,Moderate,14,0,0,25,1.3,
Volkswagen,e-Golf,22.02.2017,104,85,15,Winter tires,1,1,1,Moderate,13.8,0,0,40,1.1,
Volkswagen,e-Golf,20.02.2017,737,85,12.82,Winter tires,1,1,1,Moderate,13,0,0,35,0.3,
Volkswagen,e-Golf,17.02.2017,1359,85,19.86,Winter tires,1,1,1,Moderate,13.6,0,0,36,0.9,
Volkswagen,e-Golf,10.02.2017,125,85,22.3,Winter tires,1,1,1,Moderate,14.9,0,0,42,2.2,
Volkswagen,e-Golf,06.02.2017,1012,85,16.42,Winter tires,0,1,0,Moderate,14.6,0,0,58,1.9,
Volkswagen,e-Golf,05.02.2017,1011,85,16.13,Winter tires,0,0,1,Moderate,15,0,0,65,2.3,
Volkswagen,e-Golf,05.02.2017,1014,85,15.42,Winter tires,1,0,1,Moderate,14.6,0,0,28,1.9,
Volkswagen,e-Golf,03.02.2017,666,85,9.97,Winter tires,0,0,1,Moderate,14.1,0,0,70,1.4,
Volkswagen,e-Golf,03.02.2017,807,85,11.62,Winter tires,0,1,0,Moderate,13.2,0,0,61,0.5,
Volkswagen,e-Golf,03.02.2017,1247,85,20.83,Winter tires,1,1,1,Moderate,14,0,0,40,1.3,
Volkswagen,e-Golf,01.02.2017,70,85,11.82,Winter tires,1,1,1,Moderate,14.5,0,0,39,1.8,
Volkswagen,e-Golf,30.01.2017,1212,85,19.88,Winter tires,1,1,1,Moderate,13.4,0,0,30,0.7,
Volkswagen,e-Golf,25.01.2017,1097,85,16.45,Winter tires,1,1,1,Moderate,14.4,0,0,42,1.7,
Volkswagen,e-Golf,19.01.2017,243,85,2.83,Winter tires,1,1,1,Moderate,15.1,0,0,47,2.4,
Volkswagen,e-Golf,19.01.2017,795,85,16.3,Winter tires,1,1,1,Moderate,16.1,0,0,31,3.4,
Volkswagen,e-Golf,15.01.2017,525,85,10.38,Winter tires,1,1,1,Moderate,15.6,0,0,27,2.9,
Volkswagen,e-Golf,13.01.2017,813,85,13.18,Winter tires,1,1,1,Moderate,14.8,0,0,41,2.1,
Volkswagen,e-Golf,11.01.2017,1034,85,16.82,Winter tires,1,1,1,Moderate,14.8,0,0,31,2.1,
Volkswagen,e-Golf,08.01.2017,706,85,14.03,Winter tires,1,1,1,Moderate,15.1,0,0,35,2.4,
Volkswagen,e-Golf,06.01.2017,142,85,24.9,Winter tires,0,1,0,Moderate,16.2,0,0,64,3.5,
Volkswagen,e-Golf,26.12.2016,649,85,11.21,Winter tires,0,1,0,Moderate,15.9,0,0,55,3.2,
Volkswagen,e-Golf,26.12.2016,836,85,15.33,Winter tires,1,1,1,Moderate,13.9,0,0,35,1.2,
Volkswagen,e-Golf,23.12.2016,607,85,9.19,Winter tires,1,1,1,Moderate,14.6,0,0,42,1.9,
Volkswagen,e-Golf,22.12.2016,147,85,29,Winter tires,0,1,0,Normal,16.7,0,0,54,4,mit Zwischenladung
Volkswagen,e-Golf,21.12.2016,26,85,5.14,Winter tires,1,1,1,Moderate,14.6,0,0,21,1.9,
Volkswagen,e-Golf,19.12.2016,1122,85,17.67,Winter tires,1,1,1,Moderate,14.7,0,0,36,2,
Volkswagen,e-Golf,19.12.2016,663,85,12.53,Winter tires,1,1,1,Moderate,14.5,0,0,14,1.8,
Volkswagen,e-Golf,17.12.2016,961,85,18.49,Winter tires,1,1,1,Moderate,15.7,0,0,28,3,
Volkswagen,e-Golf,11.12.2016,432,85,7.76,Winter tires,1,1,1,Moderate,14.1,0,0,39,1.4,
Volkswagen,e-Golf,10.12.2016,1972,85,31.97,Winter tires,1,1,1,Moderate,14.3,0,0,36,1.6,mehrere Teilladungen
Volkswagen,e-Golf,06.12.2016,1134,85,19.84,Winter tires,1,1,1,Moderate,14.1,0,0,30,1.4,
Volkswagen,e-Golf,03.12.2016,79,85,13.2,Winter tires,1,1,1,Moderate,14.3,0,0,40,1.6,
Volkswagen,e-Golf,23.07.2020,185,40,22.3,Summer tires,1,0,1,Normal,12.6,1,0,43,-0.1,DC
Volkswagen,e-Golf,11.07.2020,141,40,20.3,Summer tires,0,1,1,Fast,13.7,0,0,84,1,DC
Volkswagen,e-Golf,02.07.2020,230,40,11,Summer tires,1,0,1,Normal,12.3,1,0,43,-0.4,DC
Volkswagen,e-Golf,20.09.2019,7461,100,1099.39,Summer tires,1,0,1,Moderate,14.1,1,0,48,1.4,
Volkswagen,e-Golf,07.03.2019,1142,100,206.07,Winter tires,1,0,1,Moderate,17.4,0,0,42,4.7,
Volkswagen,e-Golf,01.02.2019,1795,100,339.48,Winter tires,1,1,1,Moderate,18.4,0,0,40,5.7,Wallbox Garage
Volkswagen,E-golf 136,04.12.2018,5411,100,757.4,Summer tires,0,1,1,Normal,14,0,1,54,1.3,
Volkswagen,E-golf 136,26.08.2018,5362,100,654.16,Summer tires,0,1,1,Normal,12.2,1,0,54,-0.5,
Volkswagen,E-golf 136,14.07.2018,5072,100,628.93,Summer tires,0,1,1,Normal,12.4,1,0,51,-0.3,
Volkswagen,E-golf 136,31.05.2018,5267,100,724.47,Summer tires,0,1,1,Normal,13.75,1,1,53,1.05,
Volkswagen,E-golf 136,22.03.2018,5482,100,866.16,Summer tires,1,1,1,Normal,15.8,0,1,55,3.1,
Volkswagen,E-golf 136,23.01.2018,4874,100,784.71,Summer tires,1,1,1,Normal,16.1,0,1,49,3.4,
Volkswagen,e-Golf,29.04.2020,1879,100,19.38,Summer tires,0,1,0,Moderate,9.7,0,0,59,-3,"mit teilgeladener Batterie zurückgegeben, Verbrauch mit typischer Abweichung aus BC geschätzt"
Volkswagen,e-Golf,26.04.2020,2402,100,26.82,Summer tires,0,1,0,Moderate,10.4,0,0,52,-2.3,
Volkswagen,e-Golf,25.04.2020,1683,100,21.99,Summer tires,0,1,0,Moderate,10.4,0,0,52,-2.3,
Volkswagen,e-Golf,23.04.2020,291,100,30.9,Summer tires,0,0,1,Moderate,9.9,0,0,44,-2.8,
Volkswagen,e-Golf,19.04.2020,2537,100,27.53,Summer tires,1,0,1,Moderate,9.7,0,0,27,-3,
Volkswagen,e-Golf,10.04.2020,1829,100,20.72,Summer tires,1,1,1,Moderate,10.8,0,0,35,-1.9,
Volkswagen,e-Golf,29.03.2020,2089,100,26.5,Summer tires,1,1,1,Moderate,11.1,0,0,38,-1.6,"Sommerräder Bridgestone Turanza T001 205/55R16 91Q Effizienzkl. A, km-Zähler zeigt 0,5% zuwenig"
Volkswagen,e-Golf,20.03.2020,177,100,23.1,Winter tires,1,1,1,Moderate,12.2,0,0,40,-0.5,
Volkswagen,e-Golf,13.03.2020,1755,100,22.76,Winter tires,1,1,1,Moderate,12.3,0,0,36,-0.4,
Volkswagen,e-Golf,06.03.2020,1381,100,19.32,Winter tires,1,1,1,Moderate,12.4,0,0,32,-0.3,
Volkswagen,e-Golf,01.03.2020,1691,100,25.18,Winter tires,1,1,1,Moderate,13,0,0,40,0.3,
Volkswagen,e-Golf,25.02.2020,2188,100,30.92,Winter tires,1,1,1,Moderate,13.4,0,0,40,0.7,
Volkswagen,e-Golf,19.02.2020,24,100,4.78,Winter tires,1,1,1,Moderate,11.7,0,0,36,-1,
Volkswagen,e-Golf,18.02.2020,1905,100,25.64,Winter tires,1,1,1,Moderate,12.9,0,0,40,0.2,
Volkswagen,e-Golf,14.02.2020,1016,100,15.34,Winter tires,1,1,1,Moderate,13.9,0,0,39,1.2,
Volkswagen,e-Golf,12.02.2020,1492,100,22,Winter tires,1,1,1,Moderate,13.3,0,0,36,0.6,
Volkswagen,e-Golf,07.02.2020,1373,100,20.06,Winter tires,1,1,1,Moderate,13.6,0,0,36,0.9,
Volkswagen,e-Golf,04.02.2020,1037,100,15.26,Winter tires,1,1,1,Moderate,13.9,0,0,39,1.2,
Volkswagen,e-Golf,02.02.2020,1852,100,29.91,Winter tires,0,1,0,Moderate,15.3,0,0,80,2.6,
Volkswagen,e-Golf,01.02.2020,1752,100,32.24,Winter tires,0,1,0,Moderate,16,0,0,83,3.3,
Volkswagen,e-Golf,01.02.2020,89,100,1.95,Winter tires,1,0,0,Moderate,11.9,0,0,26,-0.8,
Volkswagen,e-Golf,31.01.2020,1682,100,25.81,Winter tires,1,1,1,Moderate,13.6,0,0,41,0.9,
Volkswagen,e-Golf,28.01.2020,1137,100,15.59,Winter tires,1,1,1,Moderate,13.7,0,0,43,1,
Volkswagen,e-Golf,26.01.2020,948,100,19,Winter tires,1,1,1,Moderate,14.7,0,0,37,2,
Volkswagen,e-Golf,24.01.2020,1262,100,17.4,Winter tires,1,1,1,Moderate,14.1,0,0,42,1.4,
Volkswagen,e-Golf,21.01.2020,1901,100,32.51,Winter tires,1,1,1,Moderate,14.5,0,0,38,1.8,"Winterräder Dunlop SP WinterSport 4D 205/55R16 91H Effizienskl. E, km-Zähler zeigt 1,3% zuviel"
Volkswagen,e-Golf,19.08.2020,272,100,35.8,Summer tires,1,1,1,Normal,13.16,1,0,58,0.46,
Volkswagen,e-Golf,18.08.2020,537,100,68.7,Summer tires,1,1,1,Normal,12.79,1,0,56,0.09,
Volkswagen,e-Golf,14.08.2020,237,100,28.8,Summer tires,1,1,1,Moderate,12.15,1,0,68,-0.55,
Volkswagen,e-Golf,13.08.2020,242,100,31.3,Summer tires,1,1,1,Normal,12.93,1,0,69,0.23,
Volkswagen,e-Golf,12.08.2020,236,100,32.3,Summer tires,1,1,1,Normal,13.69,1,0,69,0.99,
Volkswagen,e-Golf,11.08.2020,246,100,33.6,Summer tires,1,1,1,Normal,13.66,1,0,61,0.96,
Volkswagen,e-Golf,10.08.2020,261,100,34.8,Summer tires,1,1,1,Normal,13.33,1,0,60,0.63,
Volkswagen,e-Golf,09.08.2020,347,100,52,Summer tires,1,1,1,Normal,14.99,1,0,64,2.29,
Volkswagen,e-Golf,03.08.2020,739,100,102.3,Summer tires,1,1,1,Normal,13.84,1,0,43,1.14,ohne Fastned
Volkswagen,e-Golf,17.07.2020,319,100,47.2,Summer tires,1,1,1,Normal,14.8,1,0,55,2.1,
Volkswagen,e-Golf,15.07.2020,241,100,36.6,Summer tires,1,1,1,Normal,15.19,1,0,71,2.49,Regen
Volkswagen,e-Golf,14.07.2020,245,100,34.7,Summer tires,1,1,1,Normal,14.16,1,0,67,1.46,
Volkswagen,e-Golf,13.07.2020,401,100,56.8,Summer tires,1,1,1,Normal,14.16,1,0,53,1.46,
Volkswagen,e-Golf,10.07.2020,366,100,49.8,Summer tires,1,1,1,Normal,13.61,1,0,41,0.91,
Volkswagen,e-Golf,03.07.2020,285,100,39.9,Summer tires,1,0,1,Normal,14,1,0,58,1.3,
Volkswagen,e-Golf,01.07.2020,239,100,33.6,Summer tires,1,1,1,Normal,14.06,1,0,68,1.36,
Volkswagen,e-Golf,30.06.2020,252,100,37.3,Summer tires,1,1,1,Normal,14.8,1,0,64,2.1,
Volkswagen,e-Golf,29.06.2020,297,100,41.8,Summer tires,1,1,1,Normal,14.07,1,0,49,1.37,
Volkswagen,e-Golf,26.06.2020,263,100,35.5,Summer tires,1,1,1,Normal,13.5,1,0,59,0.8,
Volkswagen,e-Golf,25.06.2020,240,100,32.8,Summer tires,1,0,1,Normal,13.67,1,0,74,0.97,
Volkswagen,e-Golf,24.06.2020,242,100,34.2,Summer tires,1,1,1,Normal,14.13,1,0,68,1.43,
Volkswagen,e-Golf,23.06.2020,522,100,73.6,Summer tires,1,1,1,Normal,14.1,1,0,64,1.4,
Volkswagen,e-Golf,19.06.2020,262,100,38.3,Summer tires,1,1,1,Normal,14.62,1,0,65,1.92,
Volkswagen,e-Golf,18.06.2020,247,100,33.3,Summer tires,1,1,1,Normal,13.48,1,0,65,0.78,
Volkswagen,e-Golf,17.06.2020,484,100,67.2,Summer tires,1,1,1,Normal,13.88,1,0,73,1.18,
Volkswagen,e-Golf,15.06.2020,335,100,56.3,Summer tires,1,1,1,Fast,16.81,1,0,70,4.11,
Volkswagen,e-Golf,11.06.2020,241,100,35.2,Summer tires,1,1,1,Normal,14.61,1,0,67,1.91,
Volkswagen,e-Golf,10.06.2020,241,100,35,Summer tires,1,1,1,Normal,14.52,1,0,73,1.82,
Volkswagen,e-Golf,09.06.2020,549,100,79,Summer tires,1,1,1,Normal,14.39,1,0,59,1.69,
Volkswagen,e-Golf,05.06.2020,244,100,33.8,Summer tires,1,1,1,Moderate,13.85,1,0,63,1.15,
Volkswagen,e-Golf,04.06.2020,247,100,35.2,Summer tires,1,1,1,Normal,14.25,1,0,68,1.55,
Volkswagen,e-Golf,03.06.2020,253,100,35.7,Summer tires,1,1,1,Normal,14.11,1,0,69,1.41,
Volkswagen,e-Golf,02.06.2020,324,100,44,Summer tires,1,1,1,Normal,13.58,1,0,50,0.88,
Volkswagen,e-Golf,29.05.2020,243,100,34.8,Summer tires,1,1,1,Normal,14.32,1,0,70,1.62,
Volkswagen,e-Golf,28.05.2020,273,100,38.1,Summer tires,1,1,1,Moderate,13.96,1,0,60,1.26,
Volkswagen,e-Golf,27.05.2020,244,100,37.4,Summer tires,1,1,1,Normal,15.33,1,0,72,2.63,
Volkswagen,e-Golf,26.05.2020,255,100,37.8,Summer tires,1,1,1,Normal,14.82,1,0,66,2.12,
Volkswagen,e-Golf,25.05.2020,577,100,86.6,Summer tires,1,1,1,Normal,15.01,1,0,55,2.31,
Volkswagen,e-Golf,20.05.2020,264,100,38.5,Summer tires,1,1,1,Normal,14.58,1,0,54,1.88,
Volkswagen,e-Golf,19.05.2020,256,100,38.8,Summer tires,1,1,1,Normal,15.16,1,0,66,2.46,
Volkswagen,e-Golf,17.05.2020,354,100,54.9,Summer tires,1,1,1,Normal,15.51,1,0,58,2.81,
Volkswagen,e-Golf 300,02.12.2018,596,100,104.9,Summer tires,0,1,0,Normal,17.6,1,1,85,4.9,
Volkswagen,E-Golf 300,06.09.2019,208,100,30.39,Summer tires,1,1,1,Normal,12.3,1,1,33,-0.4,zu Hause geladen. 
Volkswagen,E-Golf 300,27.08.2019,229,100,30,Summer tires,1,1,1,Normal,11.7,1,1,43,-1,11% - 100%
Volkswagen,E-Golf 300,27.07.2019,242,100,33.09,Summer tires,1,1,1,Normal,12,1,1,45,-0.7,0% - 100%  im 57min
Volkswagen,E-Golf 300,24.07.2019,222,100,27.1,Summer tires,1,1,1,Normal,11.2,1,1,34,-1.5,14% - 100% in 55min 
Volkswagen,E-Golf 300,12.07.2019,515,100,66.68,Summer tires,1,1,1,Normal,11.6,1,1,37,-1.1,Geladen unter 4x!  2xDC  2x AC. Immer nur Teilladungen.
Volkswagen,E-Golf 300,30.06.2019,185,100,26.99,Summer tires,1,1,1,Normal,13.6,1,1,35,0.9,14% - 100% in 53min
Volkswagen,E-Golf 300,13.06.2019,232,100,31.71,Summer tires,1,1,1,Normal,11.3,1,1,47,-1.4,Von 3% - 100% in 56min
Volkswagen,E-Golf 300,05.06.2019,290,100,32.9,Summer tires,1,1,0,Normal,10.1,1,1,35,-2.6,Zuhause mit 3.5kw 
Volkswagen,E-Golf 300,30.05.2019,221,100,32.83,Summer tires,1,1,1,Normal,12.3,1,1,36,-0.4,zu Hause mit 3.5kW geladen
Volkswagen,E-Golf 300,16.05.2019,217,100,33.52,Summer tires,0,1,0,Normal,13.3,1,1,66,0.6,Anzeige am Lader eher falsch!  0% - 100% in 58min.
Volkswagen,E-Golf 300,11.05.2019,174,100,24,Summer tires,1,1,1,Normal,12.7,1,1,35,0,Von 26% - 100% in 47min
Volkswagen,E-Golf 300,04.05.2019,242,100,31,Summer tires,1,1,1,Normal,12.81,1,1,38,0.11,3% - 100% in 58min 
Volkswagen,E-Golf 300,29.04.2019,189,100,28,Summer tires,1,1,1,Normal,13.1,1,1,39,0.4,14%-100% in 53 min.
Volkswagen,E-Golf 300,24.04.2019,207,100,27,Summer tires,1,1,1,Normal,12.2,1,1,42,-0.5,Von 17% - 100% in 51min
Volkswagen,E-Golf 300,18.04.2019,154,100,21,Summer tires,1,1,1,Normal,12.4,1,1,38,-0.3,37% - 100% in 42min
Volkswagen,E-Golf 300,12.04.2019,92,100,12.82,Summer tires,1,1,1,Normal,13.6,1,1,38,0.9,62% - 100% in 33min geladen.   Danke LIDL! 
Volkswagen,E-Golf 300,10.04.2019,202,100,30,Summer tires,1,1,1,Normal,13.9,1,1,38,1.2,Von 4% - 100% in 57min
Volkswagen,E-Golf 300,04.04.2019,242,100,29,Winter tires,1,0,1,Normal,11.1,1,1,36,-1.6,Sparsam gefahren. 7% - 100% in 55min
Volkswagen,E-Golf 300,31.03.2019,204,100,27.16,Winter tires,1,1,1,Normal,12.3,1,1,40,-0.4,Start bei 17%   Ladedauer:54min
Volkswagen,E-Golf 300,25.03.2019,280,100,31.52,Winter tires,1,1,1,Normal,10.8,1,1,36,-1.9,Sehr sparsam gefahren!  0% - 100% in 55min geladen.
Volkswagen,E-Golf 300,19.03.2019,227,100,31.92,Winter tires,1,1,1,Normal,12.7,1,1,40,0,60min
Volkswagen,E-Golf 300,16.03.2019,171,100,27.03,Winter tires,1,1,1,Normal,15,1,1,40,2.3,14% - 100% in 55min geladen. 
Volkswagen,E-Golf 300,11.03.2019,168,100,26.03,Winter tires,1,1,1,Normal,13.5,1,1,43,0.8,
Volkswagen,E-Golf 300,07.03.2019,172,100,24.92,Winter tires,1,1,1,Normal,13.7,1,1,44,1,Telekomm Ladekante 
Volkswagen,E-Golf 300,02.03.2019,108,100,18.5,Winter tires,1,0,1,Normal,13.3,1,1,41,0.6,41min
Volkswagen,E-Golf 300,28.02.2019,211,100,29.89,Winter tires,1,1,1,Normal,12.2,1,1,41,-0.5,57min
Volkswagen,E-Golf 300,21.02.2019,201,100,30.02,Winter tires,1,1,1,Normal,14.3,1,1,41,1.6,58 min
Volkswagen,E-Golf 300,14.02.2019,144,100,23.65,Winter tires,1,1,1,Normal,14.5,1,1,40,1.8,55min 
